date,plate,well,timepoint,family,ploidy,value,unique
20250826,plate2,D06,4,HNRY,diploid,1.0377771813772174,20250826 plate2 D06
20250826,plate2,D07,0,HNRY,triploid,0,20250826 plate2 D07
20250826,plate2,D07,1,HNRY,triploid,0.570514483738256,20250826 plate2 D07
20250826,plate2,D07,2,HNRY,triploid,0.628741889246239,20250826 plate2 D07
20250826,plate2,D07,3,HNRY,triploid,1.1623554008553318,20250826 plate2 D07
20250826,plate2,D07,4,HNRY,triploid,1.165079519511504,20250826 plate2 D07
20250826,plate2,E01,0,HNRY,triploid,0,20250826 plate2 E01
20250826,plate2,E01,1,HNRY,triploid,0.3367563281764637,20250826 plate2 E01
20250826,plate2,E01,2,HNRY,triploid,0.3548608035451242,20250826 plate2 E01
20250826,plate2,E01,3,HNRY,triploid,0.3972278856010906,20250826 plate2 E01
20250826,plate2,E01,4,HNRY,triploid,0.41410511317848175,20250826 plate2 E01
20250826,plate2,E02,0,HNRY,diploid,0,20250826 plate2 E02
20250826,plate2,E02,1,HNRY,diploid,0.4055490495713552,20250826 plate2 E02
20250826,plate2,E02,2,HNRY,diploid,0.7406682155424096,20250826 plate2 E02
20250826,plate2,E02,3,HNRY,diploid,0.8678194137010685,20250826 plate2 E02
20250826,plate2,E02,4,HNRY,diploid,0.916319806963671,20250826 plate2 E02
20250826,plate2,E03,0,HNRY,triploid,0,20250826 plate2 E03
20250826,plate2,E03,1,HNRY,triploid,0.5138028243457065,20250826 plate2 E03
20250826,plate2,E03,2,HNRY,triploid,0.4556043161097439,20250826 plate2 E03
20250826,plate2,E03,3,HNRY,triploid,0.721019478198382,20250826 plate2 E03
20250826,plate2,E03,4,HNRY,triploid,0.7298076152720068,20250826 plate2 E03
20250826,plate2,E04,0,HNRY,diploid,0,20250826 plate2 E04
20250826,plate2,E04,1,HNRY,diploid,0.5320032897248864,20250826 plate2 E04
20250826,plate2,E04,2,HNRY,diploid,0.46925367920243477,20250826 plate2 E04
20250826,plate2,E04,3,HNRY,diploid,0.8091558768574584,20250826 plate2 E04
20250826,plate2,E04,4,HNRY,diploid,0.7986217747519282,20250826 plate2 E04
20250826,plate2,E05,0,HNRY,triploid,0,20250826 plate2 E05
20250826,plate2,E05,1,HNRY,triploid,0.5964186865586972,20250826 plate2 E05
20250826,plate2,E05,2,HNRY,triploid,0.5882433634018236,20250826 plate2 E05
20250826,plate2,E05,3,HNRY,triploid,0.6820401829234549,20250826 plate2 E05
20250826,plate2,E05,4,HNRY,triploid,0.7129434031928384,20250826 plate2 E05
20250826,plate2,E06,0,HNRY,diploid,0,20250826 plate2 E06
20250826,plate2,E06,1,HNRY,diploid,0.46059750890618556,20250826 plate2 E06
20250826,plate2,E06,2,HNRY,diploid,0.5140228996493222,20250826 plate2 E06
20250826,plate2,E06,3,HNRY,diploid,0.9816978937124663,20250826 plate2 E06
20250826,plate2,E06,4,HNRY,diploid,1.0177886747079699,20250826 plate2 E06
20250826,plate2,E07,0,HNRY,triploid,0,20250826 plate2 E07
20250826,plate2,E07,1,HNRY,triploid,0.5838960766779165,20250826 plate2 E07
20250826,plate2,E07,2,HNRY,triploid,0.7233546014501886,20250826 plate2 E07
20250826,plate2,E07,3,HNRY,triploid,0.8796243869903331,20250826 plate2 E07
20250826,plate2,E07,4,HNRY,triploid,0.8956070223664525,20250826 plate2 E07
20250826,plate2,F01,0,HNRY,triploid,0,20250826 plate2 F01
20250826,plate2,F01,1,HNRY,triploid,0.4859468372133928,20250826 plate2 F01
20250826,plate2,F01,2,HNRY,triploid,0.7329677377978662,20250826 plate2 F01
20250826,plate2,F01,3,HNRY,triploid,1.1194434505262898,20250826 plate2 F01
20250826,plate2,F01,4,HNRY,triploid,1.1002796185032668,20250826 plate2 F01
20250826,plate2,F02,0,HNRY,diploid,0,20250826 plate2 F02
20250826,plate2,F02,1,HNRY,diploid,0.42331092815165533,20250826 plate2 F02
20250826,plate2,F02,2,HNRY,diploid,0.46369504376525805,20250826 plate2 F02
20250826,plate2,F02,3,HNRY,diploid,0.6341083028906166,20250826 plate2 F02
20250826,plate2,F02,4,HNRY,diploid,0.6444416485083779,20250826 plate2 F02
20250826,plate2,F03,0,HNRY,triploid,0,20250826 plate2 F03
20250826,plate2,F03,1,HNRY,triploid,0.37921055079205485,20250826 plate2 F03
20250826,plate2,F03,2,HNRY,triploid,0.42038997267608436,20250826 plate2 F03
20250826,plate2,F03,3,HNRY,triploid,0.5843360166190802,20250826 plate2 F03
20250826,plate2,F03,4,HNRY,triploid,0.7484715393369024,20250826 plate2 F03
20250826,plate2,F04,0,HNRY,diploid,0,20250826 plate2 F04
20250826,plate2,F04,1,HNRY,diploid,0.3821561344210806,20250826 plate2 F04
20250826,plate2,F04,2,HNRY,diploid,0.4597065117075768,20250826 plate2 F04
20250826,plate2,F04,3,HNRY,diploid,0.7063701226048131,20250826 plate2 F04
20250826,plate2,F04,4,HNRY,diploid,0.7828949074851849,20250826 plate2 F04
20250826,plate2,F05,0,HNRY,triploid,0,20250826 plate2 F05
20250826,plate2,F05,1,HNRY,triploid,0.4846861468239067,20250826 plate2 F05
20250826,plate2,F05,2,HNRY,triploid,0.6447357479978141,20250826 plate2 F05
20250826,plate2,F05,3,HNRY,triploid,0.8867870423926173,20250826 plate2 F05
20250826,plate2,F05,4,HNRY,triploid,0.9185145962820651,20250826 plate2 F05
20250826,plate2,F06,0,HNRY,diploid,0,20250826 plate2 F06
20250826,plate2,F06,1,HNRY,diploid,0.671226354737795,20250826 plate2 F06
20250826,plate2,F06,2,HNRY,diploid,0.7829564536914564,20250826 plate2 F06
20250826,plate2,F06,3,HNRY,diploid,1.1714659469473456,20250826 plate2 F06
20250826,plate2,F06,4,HNRY,diploid,1.2091075032528535,20250826 plate2 F06
20250826,plate2,F07,0,HNRY,triploid,0,20250826 plate2 F07
20250826,plate2,F07,1,HNRY,triploid,0.39873378645873936,20250826 plate2 F07
20250826,plate2,F07,2,HNRY,triploid,0.44702561159178034,20250826 plate2 F07
20250826,plate2,F07,3,HNRY,triploid,0.9637266489108872,20250826 plate2 F07
20250826,plate2,F07,4,HNRY,triploid,0.9914383171499322,20250826 plate2 F07
20250826,plate3,A01,0,HNRY,triploid,0,20250826 plate3 A01
20250826,plate3,A01,1,HNRY,triploid,0.6786299413127049,20250826 plate3 A01
20250826,plate3,A01,2,HNRY,triploid,0.7723914976981068,20250826 plate3 A01
20250826,plate3,A01,3,HNRY,triploid,1.0028752360048039,20250826 plate3 A01
20250826,plate3,A01,4,HNRY,triploid,1.0580145565758798,20250826 plate3 A01
20250826,plate3,A02,0,HNRY,diploid,0,20250826 plate3 A02
20250826,plate3,A02,1,HNRY,diploid,0.5079288315454823,20250826 plate3 A02
20250826,plate3,A02,2,HNRY,diploid,0.7978408836303075,20250826 plate3 A02
20250826,plate3,A02,3,HNRY,diploid,1.0011713937050761,20250826 plate3 A02
20250826,plate3,A02,4,HNRY,diploid,1.0204157841718577,20250826 plate3 A02
20250826,plate3,A03,0,HNRY,triploid,0,20250826 plate3 A03
20250826,plate3,A03,1,HNRY,triploid,0.712045052838302,20250826 plate3 A03
20250826,plate3,A03,2,HNRY,triploid,0.8311064796263727,20250826 plate3 A03
20250826,plate3,A03,3,HNRY,triploid,1.0577379010553956,20250826 plate3 A03
20250826,plate3,A03,4,HNRY,triploid,1.0567302022158234,20250826 plate3 A03
20250826,plate3,A04,0,HNRY,diploid,0,20250826 plate3 A04
20250826,plate3,A04,1,HNRY,diploid,0.45100893629412536,20250826 plate3 A04
20250826,plate3,A04,2,HNRY,diploid,0.5132194227114677,20250826 plate3 A04
20250826,plate3,A04,3,HNRY,diploid,0.6121041250764278,20250826 plate3 A04
20250826,plate3,A04,4,HNRY,diploid,0.629675141517802,20250826 plate3 A04
20250826,plate3,A06,0,HNRY,diploid,0,20250826 plate3 A06
20250826,plate3,A06,1,HNRY,diploid,0.728120150837289,20250826 plate3 A06
20250826,plate3,A06,2,HNRY,diploid,0.7553059605779011,20250826 plate3 A06
20250826,plate3,A06,3,HNRY,diploid,1.1884573084790617,20250826 plate3 A06
20250826,plate3,A06,4,HNRY,diploid,1.0093807908614332,20250826 plate3 A06
20250826,plate3,A07,0,HNRY,triploid,0,20250826 plate3 A07
20250826,plate3,A07,1,HNRY,triploid,0.5365643752209871,20250826 plate3 A07
20250826,plate3,A07,2,HNRY,triploid,0.8185471502331629,20250826 plate3 A07
20250826,plate3,A07,3,HNRY,triploid,0.9150296558106302,20250826 plate3 A07
20250826,plate3,A07,4,HNRY,triploid,0.8983900020444752,20250826 plate3 A07
20250826,plate3,A08,0,HNRY,diploid,0,20250826 plate3 A08
20250826,plate3,A08,1,HNRY,diploid,0.5537120248672308,20250826 plate3 A08
20250826,plate3,A08,2,HNRY,diploid,0.6016543753170893,20250826 plate3 A08
20250826,plate3,A08,3,HNRY,diploid,0.898376062011288,20250826 plate3 A08
20250826,plate3,A08,4,HNRY,diploid,0.8921226978950667,20250826 plate3 A08
20250826,plate3,B01,0,HNRY,triploid,0,20250826 plate3 B01
20250826,plate3,B01,1,HNRY,triploid,0.7297935072060409,20250826 plate3 B01
20250826,plate3,B01,2,HNRY,triploid,0.9028082592192141,20250826 plate3 B01
20250826,plate3,B01,3,HNRY,triploid,1.1247031322566452,20250826 plate3 B01
20250826,plate3,B01,4,HNRY,triploid,1.1710751239566648,20250826 plate3 B01
20250826,plate3,B02,0,HNRY,diploid,0,20250826 plate3 B02
20250826,plate3,B02,1,HNRY,diploid,0.3403910635818706,20250826 plate3 B02
20250826,plate3,B02,2,HNRY,diploid,0.3682504100939578,20250826 plate3 B02
20250826,plate3,B02,3,HNRY,diploid,0.4014332646990253,20250826 plate3 B02
20250826,plate3,B02,4,HNRY,diploid,0.40470124278283576,20250826 plate3 B02
20250826,plate3,B03,0,HNRY,triploid,0,20250826 plate3 B03
20250826,plate3,B03,1,HNRY,triploid,0.5029748583500793,20250826 plate3 B03
20250826,plate3,B03,2,HNRY,triploid,1.3610699719239938,20250826 plate3 B03
20250826,plate3,B03,3,HNRY,triploid,1.4918166343410733,20250826 plate3 B03
20250826,plate3,B03,4,HNRY,triploid,1.4631360871771908,20250826 plate3 B03
20250826,plate3,B04,0,HNRY,diploid,0,20250826 plate3 B04
20250826,plate3,B04,1,HNRY,diploid,0.7120366219026681,20250826 plate3 B04
20250826,plate3,B04,2,HNRY,diploid,0.6753270808284576,20250826 plate3 B04
20250826,plate3,B04,3,HNRY,diploid,1.3419295334460062,20250826 plate3 B04
20250826,plate3,B04,4,HNRY,diploid,1.3495821629521538,20250826 plate3 B04
20250826,plate3,B06,0,HNRY,diploid,0,20250826 plate3 B06
20250826,plate3,B06,1,HNRY,diploid,0.49720750348166437,20250826 plate3 B06
20250826,plate3,B06,2,HNRY,diploid,0.6450852768546806,20250826 plate3 B06
20250826,plate3,B06,3,HNRY,diploid,0.732975524245678,20250826 plate3 B06
20250826,plate3,B06,4,HNRY,diploid,0.7457121280131456,20250826 plate3 B06
20250826,plate3,B07,0,HNRY,triploid,0,20250826 plate3 B07
20250826,plate3,B07,1,HNRY,triploid,0.44130207281172246,20250826 plate3 B07
20250826,plate3,B07,2,HNRY,triploid,0.45029511537189726,20250826 plate3 B07
20250826,plate3,B07,3,HNRY,triploid,0.6170236506712974,20250826 plate3 B07
20250826,plate3,B07,4,HNRY,triploid,0.6270423050052865,20250826 plate3 B07
20250826,plate3,B08,0,HNRY,diploid,0,20250826 plate3 B08
20250826,plate3,B08,1,HNRY,diploid,0.94123619614745,20250826 plate3 B08
20250826,plate3,B08,2,HNRY,diploid,1.5054795816745228,20250826 plate3 B08
20250826,plate3,B08,3,HNRY,diploid,1.5693195492881744,20250826 plate3 B08
20250826,plate3,B08,4,HNRY,diploid,1.5622093229294485,20250826 plate3 B08
20250826,plate3,C01,0,HNRY,triploid,0,20250826 plate3 C01
20250826,plate3,C01,1,HNRY,triploid,0.46502677609208354,20250826 plate3 C01
20250826,plate3,C01,2,HNRY,triploid,0.5329630487772457,20250826 plate3 C01
20250826,plate3,C01,3,HNRY,triploid,0.8663606073699938,20250826 plate3 C01
20250826,plate3,C01,4,HNRY,triploid,0.8258928206831313,20250826 plate3 C01
20250826,plate3,C02,0,HNRY,diploid,0,20250826 plate3 C02
20250826,plate3,C02,1,HNRY,diploid,0.36627341841167016,20250826 plate3 C02
20250826,plate3,C02,2,HNRY,diploid,0.3667017997740095,20250826 plate3 C02
20250826,plate3,C02,3,HNRY,diploid,0.5073659371045385,20250826 plate3 C02
20250826,plate3,C02,4,HNRY,diploid,0.5482019453417912,20250826 plate3 C02
20250826,plate3,C03,0,HNRY,triploid,0,20250826 plate3 C03
20250826,plate3,C03,1,HNRY,triploid,0.3542631872963254,20250826 plate3 C03
20250826,plate3,C03,2,HNRY,triploid,0.7031419338220734,20250826 plate3 C03
20250826,plate3,C03,3,HNRY,triploid,0.7748576024862902,20250826 plate3 C03
20250826,plate3,C03,4,HNRY,triploid,0.7698577708274814,20250826 plate3 C03
20250826,plate3,C04,0,HNRY,diploid,0,20250826 plate3 C04
20250826,plate3,C04,1,HNRY,diploid,0.5841052980053425,20250826 plate3 C04
20250826,plate3,C04,2,HNRY,diploid,0.6916773554238896,20250826 plate3 C04
20250826,plate3,C04,3,HNRY,diploid,1.1925587898575378,20250826 plate3 C04
20250826,plate3,C04,4,HNRY,diploid,1.2130136396184261,20250826 plate3 C04
20250826,plate3,C06,0,HNRY,diploid,0,20250826 plate3 C06
20250826,plate3,C06,1,HNRY,diploid,0.8174335028292166,20250826 plate3 C06
20250826,plate3,C06,2,HNRY,diploid,1.3164389894355315,20250826 plate3 C06
20250826,plate3,C06,3,HNRY,diploid,1.7962343001850274,20250826 plate3 C06
20250826,plate3,C06,4,HNRY,diploid,1.8519834328052258,20250826 plate3 C06
20250826,plate3,C07,0,HNRY,triploid,0,20250826 plate3 C07
20250826,plate3,C07,1,HNRY,triploid,0.4908871404464495,20250826 plate3 C07
20250826,plate3,C07,2,HNRY,triploid,0.717266480651203,20250826 plate3 C07
20250826,plate3,C07,3,HNRY,triploid,0.8501551883857471,20250826 plate3 C07
20250826,plate3,C07,4,HNRY,triploid,0.8259791157176686,20250826 plate3 C07
20250826,plate3,C08,0,HNRY,diploid,0,20250826 plate3 C08
20250826,plate3,C08,1,HNRY,diploid,0.7791049452483249,20250826 plate3 C08
20250826,plate3,C08,2,HNRY,diploid,1.5763784726743029,20250826 plate3 C08
20250826,plate3,C08,3,HNRY,diploid,1.8832741078828428,20250826 plate3 C08
20250826,plate3,C08,4,HNRY,diploid,1.8822480808308841,20250826 plate3 C08
20250826,plate3,D01,0,HNRY,triploid,0,20250826 plate3 D01
20250826,plate3,D01,1,HNRY,triploid,0.5590774290319579,20250826 plate3 D01
20250826,plate3,D01,2,HNRY,triploid,0.586176495113058,20250826 plate3 D01
20250826,plate3,D01,3,HNRY,triploid,0.9477459671829039,20250826 plate3 D01
20250826,plate3,D01,4,HNRY,triploid,1.036947544957229,20250826 plate3 D01
20250826,plate3,D02,0,HNRY,diploid,0,20250826 plate3 D02
20250826,plate3,D02,1,HNRY,diploid,0.3565333034960907,20250826 plate3 D02
20250826,plate3,D02,2,HNRY,diploid,0.6119771733004014,20250826 plate3 D02
20250826,plate3,D02,3,HNRY,diploid,0.9846604703056112,20250826 plate3 D02
20250826,plate3,D02,4,HNRY,diploid,0.8587762531517206,20250826 plate3 D02
20250826,plate3,D03,0,HNRY,triploid,0,20250826 plate3 D03
20250826,plate3,D03,1,HNRY,triploid,0.48702106965536063,20250826 plate3 D03
20250826,plate3,D03,2,HNRY,triploid,0.5440721891298835,20250826 plate3 D03
20250826,plate3,D03,3,HNRY,triploid,0.7443695146231317,20250826 plate3 D03
20250826,plate3,D03,4,HNRY,triploid,0.752958780206515,20250826 plate3 D03
20250826,plate3,D04,0,HNRY,diploid,0,20250826 plate3 D04
20250826,plate3,D04,1,HNRY,diploid,0.5115811963820085,20250826 plate3 D04
20250826,plate3,D04,2,HNRY,diploid,0.5136869298564708,20250826 plate3 D04
20250826,plate3,D04,3,HNRY,diploid,1.007781389427843,20250826 plate3 D04
20250826,plate3,D04,4,HNRY,diploid,1.0208656563007148,20250826 plate3 D04
20250826,plate3,D06,0,HNRY,diploid,0,20250826 plate3 D06
20250826,plate3,D06,1,HNRY,diploid,0.33309203721365555,20250826 plate3 D06
20250826,plate3,D06,2,HNRY,diploid,0.35109790313972516,20250826 plate3 D06
20250826,plate3,D06,3,HNRY,diploid,0.5162336966318116,20250826 plate3 D06
20250826,plate3,D06,4,HNRY,diploid,0.5150532290258147,20250826 plate3 D06
20250826,plate3,D07,0,HNRY,triploid,0,20250826 plate3 D07
20250826,plate3,D07,1,HNRY,triploid,0.4927202971378871,20250826 plate3 D07
20250826,plate3,D07,2,HNRY,triploid,0.49005326884168066,20250826 plate3 D07
20250826,plate3,D07,3,HNRY,triploid,0.707545776278918,20250826 plate3 D07
20250826,plate3,D07,4,HNRY,triploid,0.730226138233445,20250826 plate3 D07
20250826,plate3,D08,0,HNRY,diploid,0,20250826 plate3 D08
20250826,plate3,D08,1,HNRY,diploid,0.43595969110758065,20250826 plate3 D08
20250826,plate3,D08,2,HNRY,diploid,0.7376394094396919,20250826 plate3 D08
20250826,plate3,D08,3,HNRY,diploid,0.8466883696503296,20250826 plate3 D08
20250826,plate3,D08,4,HNRY,diploid,0.8548808642355094,20250826 plate3 D08
20250826,plate3,E01,0,HNRY,triploid,0,20250826 plate3 E01
20250826,plate3,E01,1,HNRY,triploid,0.4117763076185237,20250826 plate3 E01
20250826,plate3,E01,2,HNRY,triploid,0.4420136197223453,20250826 plate3 E01
20250826,plate3,E01,3,HNRY,triploid,0.7826672611786625,20250826 plate3 E01
20250826,plate3,E01,4,HNRY,triploid,0.7920735522215064,20250826 plate3 E01
20250826,plate3,E02,0,HNRY,diploid,0,20250826 plate3 E02
20250826,plate3,E02,1,HNRY,diploid,0.39460417133384224,20250826 plate3 E02
20250826,plate3,E02,2,HNRY,diploid,0.5888074594094614,20250826 plate3 E02
20250826,plate3,E02,3,HNRY,diploid,0.7747424441903225,20250826 plate3 E02
20250826,plate3,E02,4,HNRY,diploid,0.7805777737977024,20250826 plate3 E02
20250826,plate3,E03,0,HNRY,triploid,0,20250826 plate3 E03
20250826,plate3,E03,1,HNRY,triploid,0.39516733175644914,20250826 plate3 E03
20250826,plate3,E03,2,HNRY,triploid,0.39213177467473004,20250826 plate3 E03
20250826,plate3,E03,3,HNRY,triploid,0.5271960610098367,20250826 plate3 E03
20250826,plate3,E03,4,HNRY,triploid,0.5555511046693553,20250826 plate3 E03
20250826,plate3,E04,0,HNRY,diploid,0,20250826 plate3 E04
20250826,plate3,E04,1,HNRY,diploid,0.5395150685533557,20250826 plate3 E04
20250826,plate3,E04,2,HNRY,diploid,0.6655028784175684,20250826 plate3 E04
20250826,plate3,E04,3,HNRY,diploid,0.9492879017481198,20250826 plate3 E04
20250826,plate3,E04,4,HNRY,diploid,0.9767798451087599,20250826 plate3 E04
20250826,plate3,E06,0,HNRY,diploid,0,20250826 plate3 E06
20250826,plate3,E06,1,HNRY,diploid,0.4391851761426302,20250826 plate3 E06
20250826,plate3,E06,2,HNRY,diploid,0.4714132000262366,20250826 plate3 E06
20250826,plate3,E06,3,HNRY,diploid,0.6107781964407847,20250826 plate3 E06
20250826,plate3,E06,4,HNRY,diploid,0.6281222985732385,20250826 plate3 E06
20250826,plate3,E08,0,HNRY,diploid,0,20250826 plate3 E08
20250826,plate3,E08,1,HNRY,diploid,0.6001731171231145,20250826 plate3 E08
20250826,plate3,E08,2,HNRY,diploid,0.5305703479156367,20250826 plate3 E08
20250826,plate3,E08,3,HNRY,diploid,0.8395494459496831,20250826 plate3 E08
20250826,plate3,E08,4,HNRY,diploid,0.8397390731638614,20250826 plate3 E08
20250826,plate3,F01,0,HNRY,triploid,0,20250826 plate3 F01
20250826,plate3,F01,1,HNRY,triploid,0.551680635762287,20250826 plate3 F01
20250826,plate3,F01,2,HNRY,triploid,0.8814886504677923,20250826 plate3 F01
20250826,plate3,F01,3,HNRY,triploid,1.1757130155471762,20250826 plate3 F01
20250826,plate3,F01,4,HNRY,triploid,1.2206200469287694,20250826 plate3 F01
20250826,plate3,F02,0,HNRY,diploid,0,20250826 plate3 F02
20250826,plate3,F02,1,HNRY,diploid,0.5412706090839022,20250826 plate3 F02
20250826,plate3,F02,2,HNRY,diploid,0.6792871296630614,20250826 plate3 F02
20250826,plate3,F02,3,HNRY,diploid,0.8881965378156059,20250826 plate3 F02
20250826,plate3,F02,4,HNRY,diploid,0.9000299945249414,20250826 plate3 F02
20250826,plate3,F03,0,HNRY,triploid,0,20250826 plate3 F03
20250826,plate3,F03,1,HNRY,triploid,0.32354751574929175,20250826 plate3 F03
20250826,plate3,F03,2,HNRY,triploid,0.3441672136718094,20250826 plate3 F03
20250826,plate3,F03,3,HNRY,triploid,0.5870684475020412,20250826 plate3 F03
20250826,plate3,F03,4,HNRY,triploid,0.6099477399861429,20250826 plate3 F03
20250826,plate3,F04,0,HNRY,diploid,0,20250826 plate3 F04
20250826,plate3,F04,1,HNRY,diploid,0.4220289675325566,20250826 plate3 F04
20250826,plate3,F04,2,HNRY,diploid,0.728928957574761,20250826 plate3 F04
20250826,plate3,F04,3,HNRY,diploid,1.0849444595398006,20250826 plate3 F04
20250826,plate3,F04,4,HNRY,diploid,1.110320429041484,20250826 plate3 F04
20250826,plate3,F06,0,HNRY,diploid,0,20250826 plate3 F06
20250826,plate3,F06,1,HNRY,diploid,0.3748342863791366,20250826 plate3 F06
20250826,plate3,F06,2,HNRY,diploid,0.3779205948997094,20250826 plate3 F06
20250826,plate3,F06,3,HNRY,diploid,0.4929603359430058,20250826 plate3 F06
20250826,plate3,F06,4,HNRY,diploid,0.5153160276021687,20250826 plate3 F06
20250826,plate4,A01,0,HNRY,triploid,0,20250826 plate4 A01
20250826,plate4,A01,1,HNRY,triploid,0.5897891401207783,20250826 plate4 A01
20250826,plate4,A01,2,HNRY,triploid,0.8532581794199772,20250826 plate4 A01
20250826,plate4,A01,3,HNRY,triploid,1.105397898045433,20250826 plate4 A01
20250826,plate4,A01,4,HNRY,triploid,1.1190613524642368,20250826 plate4 A01
20250826,plate4,A03,0,HNRY,triploid,0,20250826 plate4 A03
20250826,plate4,A03,1,HNRY,triploid,0.4159141321828718,20250826 plate4 A03
20250826,plate4,A03,2,HNRY,triploid,0.5124982742988008,20250826 plate4 A03
20250826,plate4,A03,3,HNRY,triploid,0.6164215179873377,20250826 plate4 A03
20250826,plate4,A03,4,HNRY,triploid,0.6120770006770956,20250826 plate4 A03
20250826,plate4,A04,0,HNRY,diploid,0,20250826 plate4 A04
20250826,plate4,A04,1,HNRY,diploid,0.4068342389573571,20250826 plate4 A04
20250826,plate4,A04,2,HNRY,diploid,0.503230713887671,20250826 plate4 A04
20250826,plate4,A04,3,HNRY,diploid,0.6849594337689628,20250826 plate4 A04
20250826,plate4,A04,4,HNRY,diploid,0.6558602773884199,20250826 plate4 A04
20250826,plate4,A05,0,HNRY,triploid,0,20250826 plate4 A05
20250826,plate4,A05,1,HNRY,triploid,0.83652033662497,20250826 plate4 A05
20250826,plate4,A05,2,HNRY,triploid,1.212138279397554,20250826 plate4 A05
20250826,plate4,A05,3,HNRY,triploid,1.1865445892064177,20250826 plate4 A05
20250826,plate4,A05,4,HNRY,triploid,1.1207116900062493,20250826 plate4 A05
20250826,plate4,A06,0,HNRY,diploid,0,20250826 plate4 A06
20250826,plate4,A06,1,HNRY,diploid,0.05643395094375097,20250826 plate4 A06
20250826,plate4,A06,2,HNRY,diploid,0.11755974138636686,20250826 plate4 A06
20250826,plate4,A06,3,HNRY,diploid,0.16499631312216748,20250826 plate4 A06
20250826,plate4,A06,4,HNRY,diploid,0.17978284966172217,20250826 plate4 A06
20250826,plate4,A07,0,HNRY,triploid,0,20250826 plate4 A07
20250826,plate4,A07,1,HNRY,triploid,0.6774046969545702,20250826 plate4 A07
20250826,plate4,A07,2,HNRY,triploid,0.6995432106787127,20250826 plate4 A07
20250826,plate4,A07,3,HNRY,triploid,0.854837411619261,20250826 plate4 A07
20250826,plate4,A07,4,HNRY,triploid,0.8474983067183811,20250826 plate4 A07
20250826,plate4,A08,0,HNRY,diploid,0,20250826 plate4 A08
20250826,plate4,A08,1,HNRY,diploid,0.5389106288053067,20250826 plate4 A08
20250826,plate4,A08,2,HNRY,diploid,0.7249261579778232,20250826 plate4 A08
20250826,plate4,A08,3,HNRY,diploid,1.0347256992734464,20250826 plate4 A08
20250826,plate4,A08,4,HNRY,diploid,1.0546843692354833,20250826 plate4 A08
20250826,plate4,B01,0,HNRY,triploid,0,20250826 plate4 B01
20250826,plate4,B01,1,HNRY,triploid,0.23633031483152575,20250826 plate4 B01
20250826,plate4,B01,2,HNRY,triploid,0.27460857542186085,20250826 plate4 B01
20250826,plate4,B01,3,HNRY,triploid,0.5494511641768364,20250826 plate4 B01
20250826,plate4,B01,4,HNRY,triploid,0.5518903523767226,20250826 plate4 B01
20250826,plate4,B03,0,HNRY,triploid,0,20250826 plate4 B03
20250826,plate4,B03,1,HNRY,triploid,0.37874840456598924,20250826 plate4 B03
20250826,plate4,B03,2,HNRY,triploid,0.33454284188050454,20250826 plate4 B03
20250826,plate4,B03,3,HNRY,triploid,0.42368671934141644,20250826 plate4 B03
20250826,plate4,B03,4,HNRY,triploid,0.4008442335554446,20250826 plate4 B03
20250826,plate4,B04,0,HNRY,diploid,0,20250826 plate4 B04
20250826,plate4,B04,1,HNRY,diploid,0.6108870381244413,20250826 plate4 B04
20250826,plate4,B04,2,HNRY,diploid,0.81585479419265206,20250826 plate4 B04
20250826,plate4,B04,3,HNRY,diploid,0.9339426185085782,20250826 plate4 B04
20250826,plate4,B04,4,HNRY,diploid,0.92166430667261,20250826 plate4 B04
20250826,plate4,B05,0,HNRY,triploid,0,20250826 plate4 B05
20250826,plate4,B05,1,HNRY,triploid,0.7628210809615861,20250826 plate4 B05
20250826,plate4,B05,2,HNRY,triploid,1.1427094965372269,20250826 plate4 B05
20250826,plate4,B05,3,HNRY,triploid,1.1034431970132594,20250826 plate4 B05
20250826,plate4,B05,4,HNRY,triploid,1.1376664924038726,20250826 plate4 B05
20250826,plate4,B06,0,HNRY,diploid,0,20250826 plate4 B06
20250826,plate4,B06,1,HNRY,diploid,0.4455026138143051,20250826 plate4 B06
20250826,plate4,B06,2,HNRY,diploid,0.6208509357197264,20250826 plate4 B06
20250826,plate4,B06,3,HNRY,diploid,0.7156978837904447,20250826 plate4 B06
20250826,plate4,B06,4,HNRY,diploid,0.9658706717341383,20250826 plate4 B06
20250826,plate4,B07,0,HNRY,triploid,0,20250826 plate4 B07
20250826,plate4,B07,1,HNRY,triploid,0.6238872193510365,20250826 plate4 B07
20250826,plate4,B07,2,HNRY,triploid,0.715252855410286,20250826 plate4 B07
20250826,plate4,B07,3,HNRY,triploid,0.7744937050709805,20250826 plate4 B07
20250826,plate4,B07,4,HNRY,triploid,0.797951819415167,20250826 plate4 B07
20250826,plate4,B08,0,HNRY,diploid,0,20250826 plate4 B08
20250826,plate4,B08,1,HNRY,diploid,0.7541845461664423,20250826 plate4 B08
20250826,plate4,B08,2,HNRY,diploid,1.247035189521925,20250826 plate4 B08
20250826,plate4,B08,3,HNRY,diploid,1.6505901922673971,20250826 plate4 B08
20250826,plate4,B08,4,HNRY,diploid,1.6801752408288702,20250826 plate4 B08
20250826,plate4,C01,0,HNRY,triploid,0,20250826 plate4 C01
20250826,plate4,C01,1,HNRY,triploid,0.48611136463402327,20250826 plate4 C01
20250826,plate4,C01,2,HNRY,triploid,0.4440075263259909,20250826 plate4 C01
20250826,plate4,C01,3,HNRY,triploid,0.6039796168690326,20250826 plate4 C01
