trace_id,date,plate,well,row,col,ploidy,family,length_mm,timepoint,time_hr,rfu,blank_rfu,blank_fc,raw_rfu,raw_delta,fc_corr,fc_corr_mm,raw_delta_mm
20250826 plate1 E02,20250826,plate1,E02,E,2,diploid,hnry,23.2,0,0,33.0302,35.65915,1,-2.628949999999996,0,0,0,0
20250826 plate1 E02,20250826,plate1,E02,E,2,diploid,hnry,23.2,1,1.0763888888888888,473.532,40.73585,1.1435164441880006,432.79615,435.4251,13.192818182910836,0.5686559561599498,18.76832327586207
20250826 plate1 E02,20250826,plate1,E02,E,2,diploid,hnry,23.2,2,2.0855555555555556,533.62,48.38568333333333,1.3588233513781385,485.2343166666667,487.8632666666667,14.796694931889903,0.6377885746504268,21.02858908045977
20250826 plate1 E02,20250826,plate1,E02,E,2,diploid,hnry,23.2,3,3.203611111111111,601.917,49.9604,1.401926893359795,551.9566,554.58555,16.82130517910722,0.7250562577201388,23.904549568965518
20250826 plate1 E02,20250826,plate1,E02,E,2,diploid,hnry,23.2,4,4.087777777777778,666.227,53.177,1.4928970130916395,613.05,615.67895,18.677341132605328,0.8050578074398849,26.53788577586207
20250826 plate1 E03,20250826,plate1,E03,E,3,triploid,hnry,24.98,0,0,33.7512,35.65915,1,-1.9079499999999996,0,0,0,0
20250826 plate1 E03,20250826,plate1,E03,E,3,triploid,hnry,24.98,1,1.0763888888888888,776.954,40.73585,1.1435164441880006,736.2181499999999,738.1261,21.876524324732806,0.8757615822551164,29.548682946357083
20250826 plate1 E03,20250826,plate1,E03,E,3,triploid,hnry,24.98,2,2.0855555555555556,877.197,48.38568333333333,1.3588233513781385,828.8113166666667,830.7192666666667,24.631274778466135,0.9860398229970431,33.255374966639984
20250826 plate1 E03,20250826,plate1,E03,E,3,triploid,hnry,24.98,3,3.203611111111111,1003.7,49.9604,1.401926893359795,953.7396,955.64755,28.336275007609654,1.1343584870940613,38.25650720576461
20250826 plate1 E03,20250826,plate1,E03,E,3,triploid,hnry,24.98,4,4.087777777777778,1071.45,53.177,1.4928970130916395,1018.273,1020.18095,30.252640923337292,1.2110744965307163,40.83990992794236
20250826 plate1 E04,20250826,plate1,E04,E,4,diploid,hnry,16.92,0,0,33.1819,35.65915,1,-2.477249999999998,0,0,0,0
20250826 plate1 E04,20250826,plate1,E04,E,4,diploid,hnry,16.92,1,1.0763888888888888,364.631,40.73585,1.1435164441880006,323.89514999999994,326.37239999999997,9.845335912066464,0.5818756449211857,19.28914893617021
20250826 plate1 E04,20250826,plate1,E04,E,4,diploid,hnry,16.92,2,2.0855555555555556,492.855,48.38568333333333,1.3588233513781385,444.4693166666667,446.94656666666674,13.494304408032868,0.7975357215149448,26.415281717888103
20250826 plate1 E04,20250826,plate1,E04,E,4,diploid,hnry,16.92,3,3.203611111111111,579.141,49.9604,1.401926893359795,529.1805999999999,531.6578499999999,16.051594454121812,0.9486757951608635,31.42185874704491
20250826 plate1 E04,20250826,plate1,E04,E,4,diploid,hnry,16.92,4,4.087777777777778,623.181,53.177,1.4928970130916395,570.004,572.48125,17.28785393848136,1.0217407765059903,33.83458924349882
20250826 plate1 E05,20250826,plate1,E05,E,5,triploid,hnry,27.03,0,0,36.4222,35.65915,1,0.7630499999999998,0,0,0,0
20250826 plate1 E05,20250826,plate1,E05,E,5,triploid,hnry,27.03,1,1.0763888888888888,902.26,40.73585,1.1435164441880006,861.52415,860.7610999999999,23.628737840286853,0.874167141705026,31.844657787643357
20250826 plate1 E05,20250826,plate1,E05,E,5,triploid,hnry,27.03,2,2.0855555555555556,920.544,48.38568333333333,1.3588233513781385,872.1583166666667,871.3952666666667,23.91543245963822,0.884773675902265,32.23807867801209
20250826 plate1 E05,20250826,plate1,E05,E,5,triploid,hnry,27.03,3,3.203611111111111,1098.28,49.9604,1.401926893359795,1048.3196,1047.55655,28.752209869383808,1.063714756543981,38.755329263780986
20250826 plate1 E05,20250826,plate1,E05,E,5,triploid,hnry,27.03,4,4.087777777777778,976.845,53.177,1.4928970130916395,923.668,922.90495,25.327146806337176,0.9370013616846902,34.1437273399926
20250826 plate1 E06,20250826,plate1,E06,E,6,diploid,hnry,24.24,0,0,35.6333,35.65915,1,-0.025849999999998374,0,0,0,0
20250826 plate1 E06,20250826,plate1,E06,E,6,diploid,hnry,24.24,1,1.0763888888888888,672.003,40.73585,1.1435164441880006,631.26715,631.293,17.715331880272547,0.730830523113554,26.04344059405941
20250826 plate1 E06,20250826,plate1,E06,E,6,diploid,hnry,24.24,2,2.0855555555555556,642.611,48.38568333333333,1.3588233513781385,594.2253166666667,594.2511666666667,16.675178551336458,0.6879199072333523,24.515312156215625
20250826 plate1 E06,20250826,plate1,E06,E,6,diploid,hnry,24.24,3,3.203611111111111,785.399,49.9604,1.401926893359795,735.4386,735.4644499999999,20.63922562408877,0.8514532023138932,30.340942656765677
20250826 plate1 E06,20250826,plate1,E06,E,6,diploid,hnry,24.24,4,4.087777777777778,766.351,53.177,1.4928970130916395,713.174,713.19985,20.013699344809538,0.8256476627396675,29.42243605610561
20250826 plate1 E07,20250826,plate1,E07,E,7,triploid,hnry,35.14,0,0,34.7221,35.65915,1,-0.9370499999999993,0,0,0,0
20250826 plate1 E07,20250826,plate1,E07,E,7,triploid,hnry,35.14,1,1.0763888888888888,937.738,40.73585,1.1435164441880006,897.00215,897.9392,25.863433020274115,0.7360111844130368,25.55319294251565
20250826 plate1 E07,20250826,plate1,E07,E,7,triploid,hnry,35.14,2,2.0855555555555556,1271.32,48.38568333333333,1.3588233513781385,1222.9343166666665,1223.8713666666665,35.25532153041184,1.0032817737738144,34.828439575033194
20250826 plate1 E07,20250826,plate1,E07,E,7,triploid,hnry,35.14,3,3.203611111111111,1441.12,49.9604,1.401926893359795,1391.1596,1392.09665,40.10247520213559,1.1412201252742056,39.61572709163347
20250826 plate1 E07,20250826,plate1,E07,E,7,triploid,hnry,35.14,4,4.087777777777778,1450.59,53.177,1.4928970130916395,1397.413,1398.35005,40.28424204243783,1.1463927729777414,39.793683836084234
20250826 plate1 E08,20250826,plate1,E08,E,8,diploid,hnry,23.8,0,0,37.8449,35.65915,1,2.185750000000006,0,0,0,0
20250826 plate1 E08,20250826,plate1,E08,E,8,diploid,hnry,23.8,1,1.0763888888888888,437.765,40.73585,1.1435164441880006,397.02914999999996,394.8434,10.423828164993157,0.4379759733190402,16.59005882352941
20250826 plate1 E08,20250826,plate1,E08,E,8,diploid,hnry,23.8,2,2.0855555555555556,468.253,48.38568333333333,1.3588233513781385,419.8673166666666,417.68156666666664,11.014125183298924,0.46277836904617325,17.549645658263305
20250826 plate1 E08,20250826,plate1,E08,E,8,diploid,hnry,23.8,3,3.203611111111111,711.088,49.9604,1.401926893359795,661.1275999999999,658.9418499999999,17.387606174504036,0.7305716880043712,27.686632352941174
20250826 plate1 E08,20250826,plate1,E08,E,8,diploid,hnry,23.8,4,4.087777777777778,739.212,53.177,1.4928970130916395,686.035,683.84925,18.039774496147384,0.7579737183255203,28.73316176470588
20250826 plate1 F02,20250826,plate1,F02,F,2,diploid,hnry,24.86,0,0,35.7603,35.65915,1,0.10115000000000407,0,0,0,0
20250826 plate1 F02,20250826,plate1,F02,F,2,diploid,hnry,24.86,1,1.0763888888888888,538.545,40.73585,1.1435164441880006,497.80914999999993,497.7079999999999,13.916340436207298,0.5597884326712509,20.02043443282381
20250826 plate1 F02,20250826,plate1,F02,F,2,diploid,hnry,24.86,2,2.0855555555555556,949.169,48.38568333333333,1.3588233513781385,900.7833166666667,900.6821666666667,25.183711247045252,1.0130213695512973,36.2301756503084
20250826 plate1 F02,20250826,plate1,F02,F,2,diploid,hnry,24.86,3,3.203611111111111,1125.02,49.9604,1.401926893359795,1075.0596,1074.95845,30.058100007980517,1.209094931938074,43.24048471440065
20250826 plate1 F02,20250826,plate1,F02,F,2,diploid,hnry,24.86,4,4.087777777777778,1208.11,53.177,1.4928970130916395,1154.933,1154.83185,32.29065625687533,1.2989000907834003,46.45341311343524
20250826 plate1 F03,20250826,plate1,F03,F,3,triploid,hnry,23.07,0,0,33.8654,35.65915,1,-1.7937499999999957,0,0,0,0
20250826 plate1 F03,20250826,plate1,F03,F,3,triploid,hnry,23.07,1,1.0763888888888888,483.65,40.73585,1.1435164441880006,442.91414999999995,444.70789999999994,13.138021644835014,0.5694851168112273,19.27645860424794
20250826 plate1 F03,20250826,plate1,F03,F,3,triploid,hnry,23.07,2,2.0855555555555556,585.349,48.38568333333333,1.3588233513781385,536.9633166666667,538.7570666666668,15.925750284249968,0.690322942533592,23.353145499205322
20250826 plate1 F03,20250826,plate1,F03,F,3,triploid,hnry,23.07,3,3.203611111111111,676.727,49.9604,1.401926893359795,626.7665999999999,628.56035,18.58091695316202,0.8054146923780676,27.245788903337665
20250826 plate1 F03,20250826,plate1,F03,F,3,triploid,hnry,23.07,4,4.087777777777778,796.025,53.177,1.4928970130916395,742.848,744.64175,22.01265732850775,0.9541680679890658,32.277492414390984
20250826 plate1 F04,20250826,plate1,F04,F,4,diploid,hnry,21,0,0,35.6986,35.65915,1,0.039450000000002206,0,0,0,0
20250826 plate1 F04,20250826,plate1,F04,F,4,diploid,hnry,21,1,1.0763888888888888,354.476,40.73585,1.1435164441880006,313.74014999999997,313.7007,8.786172675273267,0.4183891750130127,14.938128571428571
20250826 plate1 F04,20250826,plate1,F04,F,4,diploid,hnry,21,2,2.0855555555555556,650.726,48.38568333333333,1.3588233513781385,602.3403166666667,602.3008666666667,16.86951053286382,0.8033100253744676,28.680993650793653
20250826 plate1 F04,20250826,plate1,F04,F,4,diploid,hnry,21,3,3.203611111111111,743.758,49.9604,1.401926893359795,693.7976,693.75815,19.432447563901835,0.9253546459000874,33.03610238095238
20250826 plate1 F04,20250826,plate1,F04,F,4,diploid,hnry,21,4,4.087777777777778,807.112,53.177,1.4928970130916395,753.935,753.89555,21.116168888652407,1.005531851840591,35.899788095238094
20250826 plate1 F05,20250826,plate1,F05,F,5,triploid,hnry,31.53,0,0,38.3744,35.65915,1,2.7152500000000046,0,0,0,0
20250826 plate1 F05,20250826,plate1,F05,F,5,triploid,hnry,31.53,1,1.0763888888888888,551.554,40.73585,1.1435164441880006,510.81814999999995,508.1028999999999,13.229450950741953,0.4195829670390724,16.114903266730096
20250826 plate1 F05,20250826,plate1,F05,F,5,triploid,hnry,31.53,2,2.0855555555555556,579.696,48.38568333333333,1.3588233513781385,531.3103166666667,528.5950666666668,13.74749752920892,0.4360132422838224,16.764829263135642
20250826 plate1 F05,20250826,plate1,F05,F,5,triploid,hnry,31.53,3,3.203611111111111,929.816,49.9604,1.401926893359795,879.8556,877.14035,22.828184847800976,0.7240147430320639,27.819230891214715
20250826 plate1 F05,20250826,plate1,F05,F,5,triploid,hnry,31.53,4,4.087777777777778,804.542,53.177,1.4928970130916395,751.365,748.64975,19.47269463133798,0.6175925985200754,23.744045353631464
20250826 plate1 F06,20250826,plate1,F06,F,6,diploid,hnry,25.02,0,0,35.6379,35.65915,1,-0.021249999999994884,0,0,0,0
20250826 plate1 F06,20250826,plate1,F06,F,6,diploid,hnry,25.02,1,1.0763888888888888,1035.1,40.73585,1.1435164441880006,994.3641499999999,994.3853999999999,27.901404833440587,1.115164062087953,39.743621103117505
20250826 plate1 F06,20250826,plate1,F06,F,6,diploid,hnry,25.02,2,2.0855555555555556,962.536,48.38568333333333,1.3588233513781385,914.1503166666666,914.1715666666666,25.649951015237175,1.0251778982908544,36.53763256061817
20250826 plate1 F06,20250826,plate1,F06,F,6,diploid,hnry,25.02,3,3.203611111111111,1091.18,49.9604,1.401926893359795,1041.2196000000001,1041.2408500000001,29.216600011985356,1.1677298166261134,41.6163409272582
20250826 plate1 F06,20250826,plate1,F06,F,6,diploid,hnry,25.02,4,4.087777777777778,1089.39,53.177,1.4928970130916395,1036.2130000000002,1036.2342500000002,29.07540246583389,1.1620864294897637,41.4162370103917
20250826 plate1 F07,20250826,plate1,F07,F,7,triploid,hnry,25.66,0,0,34.954,35.65915,1,-0.7051499999999962,0,0,0,0
20250826 plate1 F07,20250826,plate1,F07,F,7,triploid,hnry,25.66,1,1.0763888888888888,643.259,40.73585,1.1435164441880006,602.52315,603.2283,17.259498947469606,0.672622718139891,23.508507404520653
20250826 plate1 F07,20250826,plate1,F07,F,7,triploid,hnry,25.66,2,2.0855555555555556,668.376,48.38568333333333,1.3588233513781385,619.9903166666667,620.6954666666667,17.76276502191247,0.6922355815242585,24.18922317485061
20250826 plate1 F07,20250826,plate1,F07,F,7,triploid,hnry,25.66,3,3.203611111111111,787.461,49.9604,1.401926893359795,737.5006,738.20575,21.12656769953372,0.8233268783918051,28.768735385814495
20250826 plate1 F07,20250826,plate1,F07,F,7,triploid,hnry,25.66,4,4.087777777777778,783.189,53.177,1.4928970130916395,730.012,730.71715,20.913379807873056,0.8150186986700334,28.476895946999218
20250826 plate1 F08,20250826,plate1,F08,F,8,diploid,hnry,20.11,0,0,44.2713,35.65915,1,8.61215,0,0,0,0
20250826 plate1 F08,20250826,plate1,F08,F,8,diploid,hnry,20.11,1,1.0763888888888888,526.741,40.73585,1.1435164441880006,486.00514999999996,477.393,10.754507783697786,0.5347840767626945,23.739085032322226
20250826 plate1 F08,20250826,plate1,F08,F,8,diploid,hnry,20.11,2,2.0855555555555556,749.202,48.38568333333333,1.3588233513781385,700.8163166666667,692.2041666666667,15.564149319404063,0.7739507369171588,34.42089341952594
20250826 plate1 F08,20250826,plate1,F08,F,8,diploid,hnry,20.11,3,3.203611111111111,927.694,49.9604,1.401926893359795,877.7335999999999,869.1214499999999,19.55282257186937,0.972293514265011,43.21837145698657
20250826 plate1 F08,20250826,plate1,F08,F,8,diploid,hnry,20.11,4,4.087777777777778,928.307,53.177,1.4928970130916395,875.13,866.51785,19.475698894415032,0.9684584233920951,43.088903530581796
20250826 plate2 A01,20250826,plate2,A01,A,1,triploid,hnry,25.03,0,0,36.842,38.60465,1,-1.7626500000000007,0,0,0,0
20250826 plate2 A01,20250826,plate2,A01,A,1,triploid,hnry,25.03,1,1.113611111111111,396.995,45.71875,1.1963029682502728,351.27625,353.0389,9.579306390633612,0.38271300002531405,14.104630443467839
20250826 plate2 A01,20250826,plate2,A01,A,1,triploid,hnry,25.03,2,2.1141666666666667,413.88,53.23186666666667,1.4009199099547227,360.6481333333333,362.4107833333333,9.832997901239024,0.3928484978521384,14.479056465574642
20250826 plate2 A01,20250826,plate2,A01,A,1,triploid,hnry,25.03,3,3.262777777777778,635.054,55.69898333333333,1.4641390114786523,579.3550166666666,581.1176666666667,15.773090237747775,0.6301674086195675,23.216846450925555
20250826 plate2 A01,20250826,plate2,A01,A,1,triploid,hnry,25.03,4,4.134722222222222,635.227,55.583933333333334,1.4599547873322543,579.6430666666666,581.4057166666666,15.781970189596251,0.63052218096669,23.228354641097347
20250826 plate2 A02,20250826,plate2,A02,A,2,diploid,hnry,26.69,0,0,38.0275,38.60465,1,-0.577149999999996,0,0,0,0
20250826 plate2 A02,20250826,plate2,A02,A,2,diploid,hnry,26.69,1,1.113611111111111,481.443,45.71875,1.1963029682502728,435.72425,436.3014,11.464087538619754,0.4295274461828308,16.346998875983513
20250826 plate2 A02,20250826,plate2,A02,A,2,diploid,hnry,26.69,2,2.1141666666666667,1018.02,53.23186666666667,1.4009199099547227,964.7881333333333,965.3652833333333,25.36970661032665,0.9505322821403764,36.169549768952166
20250826 plate2 A02,20250826,plate2,A02,A,2,diploid,hnry,26.69,3,3.262777777777778,1279,55.69898333333333,1.4641390114786523,1223.3010166666668,1223.8781666666669,32.16941565290896,1.2052984508396012,45.85530785562633
20250826 plate2 A02,20250826,plate2,A02,A,2,diploid,hnry,26.69,4,4.134722222222222,1371.38,55.583933333333334,1.4599547873322543,1315.7960666666668,1316.3732166666668,34.602894466497204,1.2964741276319671,49.32083989009617
20250826 plate2 A03,20250826,plate2,A03,A,3,triploid,hnry,27.21,0,0,36.5244,38.60465,1,-2.0802499999999995,0,0,0,0
20250826 plate2 A03,20250826,plate2,A03,A,3,triploid,hnry,27.21,1,1.113611111111111,503.916,45.71875,1.1963029682502728,458.19725,460.2775,12.600391843984836,0.46307945034857906,16.91574788680632
20250826 plate2 A03,20250826,plate2,A03,A,3,triploid,hnry,27.21,2,2.1141666666666667,517.976,53.23186666666667,1.4009199099547227,464.7441333333333,466.8243833333333,12.780723046534638,0.46970683743236447,17.15635366899424
20250826 plate2 A03,20250826,plate2,A03,A,3,triploid,hnry,27.21,3,3.262777777777778,698.935,55.69898333333333,1.4641390114786523,643.2360166666666,645.3162666666666,17.6719727384748,0.649466105787387,23.716143574666173
20250826 plate2 A03,20250826,plate2,A03,A,3,triploid,hnry,27.21,4,4.134722222222222,682.941,55.583933333333334,1.4599547873322543,627.3570666666667,629.4373166666667,17.23825791431377,0.6335265679644899,23.132573196128874
20250826 plate2 A04,20250826,plate2,A04,A,4,diploid,hnry,24.06,0,0,36.816,38.60465,1,-1.788649999999997,0,0,0,0
20250826 plate2 A04,20250826,plate2,A04,A,4,diploid,hnry,24.06,1,1.113611111111111,394.396,45.71875,1.1963029682502728,348.67725,350.46590000000003,9.516321977425521,0.3955246042155246,14.566330008312555
20250826 plate2 A04,20250826,plate2,A04,A,4,diploid,hnry,24.06,2,2.1141666666666667,386.205,53.23186666666667,1.4009199099547227,332.9731333333333,334.7617833333333,9.089220246498991,0.3777730775768492,13.913623579939042
20250826 plate2 A04,20250826,plate2,A04,A,4,diploid,hnry,24.06,3,3.262777777777778,472.494,55.69898333333333,1.4641390114786523,416.7950166666667,418.5836666666667,11.369791888130214,0.47255992884996734,17.397492380160713
20250826 plate2 A04,20250826,plate2,A04,A,4,diploid,hnry,24.06,4,4.134722222222222,486.875,55.583933333333334,1.4599547873322543,431.29106666666667,433.0797166666667,11.764594321750753,0.4889690075540629,17.999988223884735
20250826 plate2 A05,20250826,plate2,A05,A,5,triploid,hnry,23.84,0,0,37.0267,38.60465,1,-1.5779500000000013,0,0,0,0
20250826 plate2 A05,20250826,plate2,A05,A,5,triploid,hnry,23.84,1,1.113611111111111,785.176,45.71875,1.1963029682502728,739.45725,741.0352,20.009367534387017,0.8393191079860326,31.083691275167787
20250826 plate2 A05,20250826,plate2,A05,A,5,triploid,hnry,23.84,2,2.1141666666666667,711.734,53.23186666666667,1.4009199099547227,658.5021333333334,660.0800833333334,17.821263001295808,0.7475361997187839,27.68792295861298
20250826 plate2 A05,20250826,plate2,A05,A,5,triploid,hnry,23.84,3,3.262777777777778,1062.25,55.69898333333333,1.4641390114786523,1006.5510166666667,1008.1289666666667,27.224618020609004,1.1419722324080959,42.28728887024609
20250826 plate2 A05,20250826,plate2,A05,A,5,triploid,hnry,23.84,4,4.134722222222222,1063.36,55.583933333333334,1.4599547873322543,1007.7760666666666,1009.3540166666666,27.25878061171762,1.143405227001578,42.33867519574944
20250826 plate2 A06,20250826,plate2,A06,A,6,diploid,hnry,21.08,0,0,35.5291,38.60465,1,-3.07555,0,0,0,0
20250826 plate2 A06,20250826,plate2,A06,A,6,diploid,hnry,21.08,1,1.113611111111111,531.607,45.71875,1.1963029682502728,485.88824999999997,488.9638,13.766277001408401,0.6530491936151993,23.195626185958258
20250826 plate2 A06,20250826,plate2,A06,A,6,diploid,hnry,21.08,2,2.1141666666666667,617.62,53.23186666666667,1.4009199099547227,564.3881333333334,567.4636833333334,15.98257699821351,0.7581867646211343,26.91952956989248
20250826 plate2 A06,20250826,plate2,A06,A,6,diploid,hnry,21.08,3,3.262777777777778,589.681,55.69898333333333,1.4641390114786523,533.9820166666667,537.0575666666667,15.132988413646105,0.7178837008371018,25.47711416824795
20250826 plate2 A06,20250826,plate2,A06,A,6,diploid,hnry,21.08,4,4.134722222222222,607.668,55.583933333333334,1.4599547873322543,552.0840666666667,555.1596166666667,15.643433702666087,0.74209837299175,26.33584519291588
20250826 plate2 A07,20250826,plate2,A07,A,7,triploid,hnry,23.63,0,0,35.5969,38.60465,1,-3.0077500000000015,0,0,0,0
20250826 plate2 A07,20250826,plate2,A07,A,7,triploid,hnry,23.63,1,1.113611111111111,492.974,45.71875,1.1963029682502728,447.25525,450.263,12.652487235391057,0.5354416942611535,19.054718578078713
20250826 plate2 A07,20250826,plate2,A07,A,7,triploid,hnry,23.63,2,2.1141666666666667,535.559,53.23186666666667,1.4009199099547227,482.3271333333333,485.33488333333327,13.644182332094443,0.577409324252833,20.538928621808434
20250826 plate2 A07,20250826,plate2,A07,A,7,triploid,hnry,23.63,3,3.262777777777778,748.498,55.69898333333333,1.4641390114786523,692.7990166666667,695.8067666666667,19.56291671528407,0.8278847530801554,29.445906333756525
20250826 plate2 A07,20250826,plate2,A07,A,7,triploid,hnry,23.63,4,4.134722222222222,762.39,55.583933333333334,1.4599547873322543,706.8060666666667,709.8138166666666,19.9573596417332,0.8445772171702581,30.038671886020595
20250826 plate2 B01,20250826,plate2,B01,B,1,triploid,hnry,27.65,0,0,37.5239,38.60465,1,-1.0807500000000019,0,0,0,0
20250826 plate2 B01,20250826,plate2,B01,B,1,triploid,hnry,27.65,1,1.113611111111111,453.707,45.71875,1.1963029682502728,407.98825,409.069,10.894844273907394,0.39402691768200343,14.794538878842678
20250826 plate2 B01,20250826,plate2,B01,B,1,triploid,hnry,27.65,2,2.1141666666666667,612.566,53.23186666666667,1.4009199099547227,559.3341333333334,560.4148833333334,14.923769154881288,0.5397384866141515,20.268169379144066
20250826 plate2 B01,20250826,plate2,B01,B,1,triploid,hnry,27.65,3,3.262777777777778,550.477,55.69898333333333,1.4641390114786523,494.77801666666664,495.85876666666667,13.205897951630194,0.47760932917288224,17.933409282700424
20250826 plate2 B01,20250826,plate2,B01,B,1,triploid,hnry,27.65,4,4.134722222222222,585.96,55.583933333333334,1.4599547873322543,530.3760666666667,531.4568166666667,14.155692839913316,0.5119599580438813,19.220861362266426
20250826 plate2 B02,20250826,plate2,B02,B,2,diploid,hnry,22.66,0,0,35.9809,38.60465,1,-2.623750000000001,0,0,0,0
20250826 plate2 B02,20250826,plate2,B02,B,2,diploid,hnry,22.66,1,1.113611111111111,396.198,45.71875,1.1963029682502728,350.47925,353.10299999999995,9.815039160490254,0.4331438287948038,15.582656663724622
20250826 plate2 B02,20250826,plate2,B02,B,2,diploid,hnry,22.66,2,2.1141666666666667,485.695,53.23186666666667,1.4009199099547227,432.4631333333333,435.0868833333333,12.097769672573785,0.5338821567773073,19.20065681082671
20250826 plate2 B02,20250826,plate2,B02,B,2,diploid,hnry,22.66,3,3.262777777777778,609.114,55.69898333333333,1.4641390114786523,553.4150166666667,556.0387666666667,15.464675998707309,0.6824658428379218,24.538339217416887
20250826 plate2 B02,20250826,plate2,B02,B,2,diploid,hnry,22.66,4,4.134722222222222,640.022,55.583933333333334,1.4599547873322543,584.4380666666667,587.0618166666667,16.32787153163142,0.7205592026315719,25.907405854663136
20250826 plate2 B03,20250826,plate2,B03,B,3,triploid,hnry,26.97,0,0,35.3471,38.60465,1,-3.257550000000002,0,0,0,0
20250826 plate2 B03,20250826,plate2,B03,B,3,triploid,hnry,26.97,1,1.113611111111111,427.752,45.71875,1.1963029682502728,382.03325,385.2908,10.905170702857118,0.4043444828645576,14.285902855024101
20250826 plate2 B03,20250826,plate2,B03,B,3,triploid,hnry,26.97,2,2.1141666666666667,534.682,53.23186666666667,1.4009199099547227,481.4501333333333,484.7076833333333,13.725695852017266,0.5089245773829169,17.972105425781734
20250826 plate2 B03,20250826,plate2,B03,B,3,triploid,hnry,26.97,3,3.262777777777778,723.911,55.69898333333333,1.4641390114786523,668.2120166666666,671.4695666666667,19.01592866026811,0.7050770730540642,24.896906439253492
20250826 plate2 B03,20250826,plate2,B03,B,3,triploid,hnry,26.97,4,4.134722222222222,786.044,55.583933333333334,1.4599547873322543,730.4600666666666,733.7176166666667,20.77790913926993,0.770408199453835,27.204954270176742
20250826 plate2 B04,20250826,plate2,B04,B,4,diploid,hnry,24.93,0,0,36.2504,38.60465,1,-2.3542500000000004,0,0,0,0
20250826 plate2 B04,20250826,plate2,B04,B,4,diploid,hnry,24.93,1,1.113611111111111,638.441,45.71875,1.1963029682502728,592.72225,595.0765,16.415668209998795,0.6584704456477656,23.86989570798235
20250826 plate2 B04,20250826,plate2,B04,B,4,diploid,hnry,24.93,2,2.1141666666666667,1117,53.23186666666667,1.4009199099547227,1063.7681333333333,1066.1223833333333,29.412533182976667,1.1798047807050407,42.76463631501538
20250826 plate2 B04,20250826,plate2,B04,B,4,diploid,hnry,24.93,3,3.262777777777778,1283.67,55.69898333333333,1.4641390114786523,1227.9710166666669,1230.325266666667,33.94705645119211,1.3616950040590499,49.351194009894385
20250826 plate2 B04,20250826,plate2,B04,B,4,diploid,hnry,24.93,4,4.134722222222222,1108.55,55.583933333333334,1.4599547873322543,1052.9660666666666,1055.3203166666667,29.12039742947087,1.168086539489405,42.33134041984223
20250826 plate2 B05,20250826,plate2,B05,B,5,triploid,hnry,24.21,0,0,42.3962,38.60465,1,3.791550000000001,0,0,0,0
20250826 plate2 B05,20250826,plate2,B05,B,5,triploid,hnry,24.21,1,1.113611111111111,672.337,45.71875,1.1963029682502728,626.61825,622.8267,14.662123022758356,0.6056225949094736,25.72600991325898
20250826 plate2 B05,20250826,plate2,B05,B,5,triploid,hnry,24.21,2,2.1141666666666667,554.412,53.23186666666667,1.4009199099547227,501.18013333333334,497.3885833333334,11.6760067957406,0.48228033026603057,20.544757675891507
20250826 plate2 B05,20250826,plate2,B05,B,5,triploid,hnry,24.21,3,3.262777777777778,709.68,55.69898333333333,1.4641390114786523,653.9810166666666,650.1894666666666,15.27509705213082,0.6309416378410087,26.856235715269168
20250826 plate2 B05,20250826,plate2,B05,B,5,triploid,hnry,24.21,4,4.134722222222222,731.407,55.583933333333334,1.4599547873322543,675.8230666666667,672.0315166666667,15.7917564509391,0.6522823812862082,27.75842695855707
20250826 plate2 B06,20250826,plate2,B06,B,6,diploid,hnry,22.34,0,0,42.9191,38.60465,1,4.314450000000001,0,0,0,0
20250826 plate2 B06,20250826,plate2,B06,B,6,diploid,hnry,22.34,1,1.113611111111111,387.122,45.71875,1.1963029682502728,341.40325,337.0888,7.823504064050032,0.3502016143263219,15.089024171888989
20250826 plate2 B06,20250826,plate2,B06,B,6,diploid,hnry,22.34,2,2.1141666666666667,697.662,53.23186666666667,1.4009199099547227,644.4301333333334,640.1156833333334,14.854360373182622,0.6649221295068318,28.65334303193077
20250826 plate2 B06,20250826,plate2,B06,B,6,diploid,hnry,22.34,3,3.262777777777778,867.651,55.69898333333333,1.4641390114786523,811.9520166666666,807.6375666666667,18.7518254425756,0.8393834128279141,36.15208445240227
20250826 plate2 B06,20250826,plate2,B06,B,6,diploid,hnry,22.34,4,4.134722222222222,897.934,55.583933333333334,1.4599547873322543,842.3500666666666,838.0356166666667,19.461592961805074,0.8711545640915431,37.51278498955536
20250826 plate2 B07,20250826,plate2,B07,B,7,triploid,hnry,19.74,0,0,39.9137,38.60465,1,1.3090499999999992,0,0,0,0
20250826 plate2 B07,20250826,plate2,B07,B,7,triploid,hnry,19.74,1,1.113611111111111,392.891,45.71875,1.1963029682502728,347.17225,345.8632,8.647209409705168,0.43805518792832665,17.520932117527863
20250826 plate2 B07,20250826,plate2,B07,B,7,triploid,hnry,19.74,2,2.1141666666666667,471.324,53.23186666666667,1.4009199099547227,418.0921333333333,416.7830833333333,10.407657094933324,0.527236934900371,21.11363137453563
20250826 plate2 B07,20250826,plate2,B07,B,7,triploid,hnry,19.74,3,3.262777777777778,578.744,55.69898333333333,1.4641390114786523,523.0450166666667,521.7359666666667,13.035744487169683,0.6603720611534795,26.43039344815941
20250826 plate2 B07,20250826,plate2,B07,B,7,triploid,hnry,19.74,4,4.134722222222222,587.252,55.583933333333334,1.4599547873322543,531.6680666666666,530.3590166666667,13.253088603784079,0.6713824014075015,26.86722475515029
