index_id,selection_freq,phenotype,stratum,family,k,scale,feature,adjustment
fc_corr_mm|auc_total|resid,0.05,survived,diploid,all,3,fc_corr_mm,auc_total,resid
raw_delta_mm|final_value|resid,0.04,survived,diploid,all,3,raw_delta_mm,final_value,resid
raw_delta|auc_early|none,0.04,survived,diploid,all,3,raw_delta,auc_early,none
fc_corr|rate_h4|resid,0.03,survived,diploid,all,3,fc_corr,rate_h4,resid
raw_rfu|auc_early|none,0.03,survived,diploid,all,3,raw_rfu,auc_early,none
raw_rfu|vmax|none,0.03,survived,diploid,all,3,raw_rfu,vmax,none
fc_corr|mean_rate|resid,0.02,survived,diploid,all,3,fc_corr,mean_rate,resid
raw_delta_mm|peak_value|resid,0.02,survived,diploid,all,3,raw_delta_mm,peak_value,resid
raw_delta_mm|rate_h4|resid,0.02,survived,diploid,all,3,raw_delta_mm,rate_h4,resid
raw_delta|auc_0_2h|none,0.02,survived,diploid,all,3,raw_delta,auc_0_2h,none
fc_corr_mm|auc_early|resid,0.01,survived,diploid,all,3,fc_corr_mm,auc_early,resid
fc_corr_mm|value_4h|resid,0.01,survived,diploid,all,3,fc_corr_mm,value_4h,resid
fc_corr_mm|final_value|resid,0.92,survived,diploid,all,5,fc_corr_mm,final_value,resid
fc_corr_mm|mean_rate|resid,0.82,survived,diploid,all,5,fc_corr_mm,mean_rate,resid
fc_corr_mm|peak_value|resid,0.54,survived,diploid,all,5,fc_corr_mm,peak_value,resid
fc_corr|peak_value|resid,0.4,survived,diploid,all,5,fc_corr,peak_value,resid
fc_corr_mm|value_4h|resid,0.34,survived,diploid,all,5,fc_corr_mm,value_4h,resid
fc_corr_mm|auc_total|resid,0.23,survived,diploid,all,5,fc_corr_mm,auc_total,resid
fc_corr|final_value|resid,0.2,survived,diploid,all,5,fc_corr,final_value,resid
fc_corr|sat_asymptote|resid,0.18,survived,diploid,all,5,fc_corr,sat_asymptote,resid
fc_corr_mm|sat_asymptote|resid,0.14,survived,diploid,all,5,fc_corr_mm,sat_asymptote,resid
fc_corr|mean_rate|resid,0.13,survived,diploid,all,5,fc_corr,mean_rate,resid
fc_corr_mm|vmax|resid,0.12,survived,diploid,all,5,fc_corr_mm,vmax,resid
raw_delta_mm|sat_asymptote|resid,0.11,survived,diploid,all,5,raw_delta_mm,sat_asymptote,resid
fc_corr_mm|auc_0_3h|resid,0.1,survived,diploid,all,5,fc_corr_mm,auc_0_3h,resid
fc_corr_mm|rate_h4|resid,0.09,survived,diploid,all,5,fc_corr_mm,rate_h4,resid
raw_delta_mm|final_value|resid,0.09,survived,diploid,all,5,raw_delta_mm,final_value,resid
fc_corr_mm|auc_early|resid,0.07,survived,diploid,all,5,fc_corr_mm,auc_early,resid
raw_delta|auc_early|none,0.07,survived,diploid,all,5,raw_delta,auc_early,none
fc_corr_mm|auc_0_2h|resid,0.06,survived,diploid,all,5,fc_corr_mm,auc_0_2h,resid
raw_delta_mm|peak_value|resid,0.05,survived,diploid,all,5,raw_delta_mm,peak_value,resid
raw_rfu|sat_asymptote|resid,0.05,survived,diploid,all,5,raw_rfu,sat_asymptote,resid
fc_corr|rate_h4|resid,0.04,survived,diploid,all,5,fc_corr,rate_h4,resid
raw_delta_mm|mean_rate|resid,0.04,survived,diploid,all,5,raw_delta_mm,mean_rate,resid
raw_rfu|vmax|none,0.04,survived,diploid,all,5,raw_rfu,vmax,none
raw_delta_mm|rate_h4|resid,0.03,survived,diploid,all,5,raw_delta_mm,rate_h4,resid
raw_delta|auc_0_2h|none,0.03,survived,diploid,all,5,raw_delta,auc_0_2h,none
fc_corr_mm|value_2h|resid,0.02,survived,diploid,all,5,fc_corr_mm,value_2h,resid
fc_corr|rate_last_first_ratio|resid,0.02,survived,diploid,all,5,fc_corr,rate_last_first_ratio,resid
raw_rfu|auc_0_2h|none,0.02,survived,diploid,all,5,raw_rfu,auc_0_2h,none
raw_rfu|auc_early|none,0.02,survived,diploid,all,5,raw_rfu,auc_early,none
raw_rfu|rate_last_first_ratio|resid,0.02,survived,diploid,all,5,raw_rfu,rate_last_first_ratio,resid
fc_corr_mm|auc_late|resid,0.01,survived,diploid,all,5,fc_corr_mm,auc_late,resid
fc_corr_mm|final_value|resid,0.99,survived,diploid,all,8,fc_corr_mm,final_value,resid
fc_corr_mm|mean_rate|resid,0.99,survived,diploid,all,8,fc_corr_mm,mean_rate,resid
fc_corr_mm|peak_value|resid,0.84,survived,diploid,all,8,fc_corr_mm,peak_value,resid
fc_corr_mm|value_4h|resid,0.77,survived,diploid,all,8,fc_corr_mm,value_4h,resid
fc_corr|peak_value|resid,0.7,survived,diploid,all,8,fc_corr,peak_value,resid
fc_corr|final_value|resid,0.65,survived,diploid,all,8,fc_corr,final_value,resid
fc_corr|mean_rate|resid,0.5,survived,diploid,all,8,fc_corr,mean_rate,resid
fc_corr_mm|auc_total|resid,0.41,survived,diploid,all,8,fc_corr_mm,auc_total,resid
fc_corr|sat_asymptote|resid,0.29,survived,diploid,all,8,fc_corr,sat_asymptote,resid
fc_corr_mm|sat_asymptote|resid,0.22,survived,diploid,all,8,fc_corr_mm,sat_asymptote,resid
fc_corr_mm|vmax|resid,0.16,survived,diploid,all,8,fc_corr_mm,vmax,resid
fc_corr|value_4h|resid,0.16,survived,diploid,all,8,fc_corr,value_4h,resid
raw_delta_mm|sat_asymptote|resid,0.13,survived,diploid,all,8,raw_delta_mm,sat_asymptote,resid
fc_corr_mm|auc_0_3h|resid,0.1,survived,diploid,all,8,fc_corr_mm,auc_0_3h,resid
raw_delta_mm|final_value|resid,0.1,survived,diploid,all,8,raw_delta_mm,final_value,resid
raw_delta_mm|mean_rate|resid,0.1,survived,diploid,all,8,raw_delta_mm,mean_rate,resid
raw_delta_mm|peak_value|resid,0.1,survived,diploid,all,8,raw_delta_mm,peak_value,resid
fc_corr_mm|auc_0_2h|resid,0.09,survived,diploid,all,8,fc_corr_mm,auc_0_2h,resid
fc_corr_mm|rate_h4|resid,0.09,survived,diploid,all,8,fc_corr_mm,rate_h4,resid
raw_delta|auc_early|none,0.09,survived,diploid,all,8,raw_delta,auc_early,none
fc_corr_mm|auc_early|resid,0.08,survived,diploid,all,8,fc_corr_mm,auc_early,resid
raw_rfu|sat_asymptote|resid,0.06,survived,diploid,all,8,raw_rfu,sat_asymptote,resid
fc_corr|auc_total|resid,0.05,survived,diploid,all,8,fc_corr,auc_total,resid
fc_corr_mm|auc_late|resid,0.04,survived,diploid,all,8,fc_corr_mm,auc_late,resid
raw_delta_mm|value_4h|resid,0.04,survived,diploid,all,8,raw_delta_mm,value_4h,resid
raw_rfu|auc_early|none,0.04,survived,diploid,all,8,raw_rfu,auc_early,none
raw_rfu|vmax|none,0.04,survived,diploid,all,8,raw_rfu,vmax,none
raw_delta|auc_0_2h|none,0.03,survived,diploid,all,8,raw_delta,auc_0_2h,none
raw_rfu|auc_0_2h|none,0.03,survived,diploid,all,8,raw_rfu,auc_0_2h,none
fc_corr_mm|value_2h|resid,0.02,survived,diploid,all,8,fc_corr_mm,value_2h,resid
fc_corr_mm|value_3h|resid,0.02,survived,diploid,all,8,fc_corr_mm,value_3h,resid
fc_corr|rate_h4|resid,0.02,survived,diploid,all,8,fc_corr,rate_h4,resid
fc_corr_mm|lin_slope|resid,0.01,survived,diploid,all,8,fc_corr_mm,lin_slope,resid
fc_corr|rate_last_first_ratio|resid,0.01,survived,diploid,all,8,fc_corr,rate_last_first_ratio,resid
raw_delta_mm|rate_h4|resid,0.01,survived,diploid,all,8,raw_delta_mm,rate_h4,resid
raw_rfu|mean_rate|resid,0.01,survived,diploid,all,8,raw_rfu,mean_rate,resid
raw_rfu|rate_last_first_ratio|resid,0.01,survived,diploid,all,8,raw_rfu,rate_last_first_ratio,resid
fc_corr_mm|peak_value|none,0.98,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,peak_value,none
fc_corr_mm|mean_rate|none,0.68,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,mean_rate,none
fc_corr_mm|value_4h|none,0.58,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,value_4h,none
fc_corr_mm|final_value|none,0.24,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,final_value,none
fc_corr_mm|auc_total|none,0.18,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,auc_total,none
fc_corr_mm|auc_late|none,0.14,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,auc_late,none
fc_corr_mm|sat_asymptote|none,0.11,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,sat_asymptote,none
fc_corr_mm|rate_h4|none,0.06,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,rate_h4,none
fc_corr_mm|vmax|none,0.03,survived,diploid,fc_corr_mm_none,3,fc_corr_mm,vmax,none
fc_corr_mm|peak_value|none,0.99,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,peak_value,none
fc_corr_mm|value_4h|none,0.99,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,value_4h,none
fc_corr_mm|mean_rate|none,0.98,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,mean_rate,none
fc_corr_mm|final_value|none,0.93,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,final_value,none
fc_corr_mm|auc_total|none,0.49,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,auc_total,none
fc_corr_mm|auc_late|none,0.36,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,auc_late,none
fc_corr_mm|sat_asymptote|none,0.18,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,sat_asymptote,none
fc_corr_mm|rate_h4|none,0.05,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,rate_h4,none
fc_corr_mm|vmax|none,0.02,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,vmax,none
fc_corr_mm|lin_slope|none,0.01,survived,diploid,fc_corr_mm_none,5,fc_corr_mm,lin_slope,none
fc_corr_mm|mean_rate|none,1,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,mean_rate,none
fc_corr_mm|peak_value|none,1,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,peak_value,none
fc_corr_mm|value_4h|none,1,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,value_4h,none
fc_corr_mm|final_value|none,0.99,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,final_value,none
fc_corr_mm|auc_late|none,0.94,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,auc_late,none
fc_corr_mm|auc_total|none,0.87,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,auc_total,none
fc_corr_mm|lin_slope|none,0.67,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,lin_slope,none
fc_corr_mm|value_3h|none,0.52,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,value_3h,none
fc_corr_mm|sat_asymptote|none,0.49,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,sat_asymptote,none
fc_corr_mm|auc_0_3h|none,0.12,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,auc_0_3h,none
fc_corr_mm|rate_h4|none,0.11,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,rate_h4,none
fc_corr_mm|vmax|none,0.1,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,vmax,none
fc_corr_mm|auc_0_2h|none,0.06,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,auc_0_2h,none
fc_corr_mm|delta_auc_late_minus_early|none,0.05,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,delta_auc_late_minus_early,none
fc_corr_mm|auc_early|none,0.04,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,auc_early,none
fc_corr_mm|value_2h|none,0.03,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,value_2h,none
fc_corr_mm|sat_k|none,0.01,survived,diploid,fc_corr_mm_none,8,fc_corr_mm,sat_k,none
raw_rfu|auc_0_2h|none,0.77,survived,diploid,short_assay_2h,3,raw_rfu,auc_0_2h,none
raw_delta|auc_0_2h|none,0.74,survived,diploid,short_assay_2h,3,raw_delta,auc_0_2h,none
fc_corr_mm|auc_0_2h|resid,0.49,survived,diploid,short_assay_2h,3,fc_corr_mm,auc_0_2h,resid
fc_corr_mm|value_2h|resid,0.4,survived,diploid,short_assay_2h,3,fc_corr_mm,value_2h,resid
fc_corr|auc_0_2h|none,0.24,survived,diploid,short_assay_2h,3,fc_corr,auc_0_2h,none
raw_delta_mm|value_2h|resid,0.1,survived,diploid,short_assay_2h,3,raw_delta_mm,value_2h,resid
raw_delta|value_2h|none,0.08,survived,diploid,short_assay_2h,3,raw_delta,value_2h,none
raw_rfu|initial_slope|none,0.07,survived,diploid,short_assay_2h,3,raw_rfu,initial_slope,none
raw_delta_mm|auc_0_2h|resid,0.05,survived,diploid,short_assay_2h,3,raw_delta_mm,auc_0_2h,resid
raw_delta|value_2h|resid,0.02,survived,diploid,short_assay_2h,3,raw_delta,value_2h,resid
fc_corr_mm|auc_0_1h|resid,0.01,survived,diploid,short_assay_2h,3,fc_corr_mm,auc_0_1h,resid
fc_corr_mm|initial_slope|resid,0.01,survived,diploid,short_assay_2h,3,fc_corr_mm,initial_slope,resid
fc_corr|value_2h|resid,0.01,survived,diploid,short_assay_2h,3,fc_corr,value_2h,resid
raw_rfu|value_2h|none,0.01,survived,diploid,short_assay_2h,3,raw_rfu,value_2h,none
raw_rfu|auc_0_2h|none,0.88,survived,diploid,short_assay_2h,5,raw_rfu,auc_0_2h,none
raw_delta|auc_0_2h|none,0.82,survived,diploid,short_assay_2h,5,raw_delta,auc_0_2h,none
fc_corr_mm|value_2h|resid,0.76,survived,diploid,short_assay_2h,5,fc_corr_mm,value_2h,resid
fc_corr_mm|auc_0_2h|resid,0.66,survived,diploid,short_assay_2h,5,fc_corr_mm,auc_0_2h,resid
fc_corr|auc_0_2h|none,0.54,survived,diploid,short_assay_2h,5,fc_corr,auc_0_2h,none
raw_rfu|initial_slope|none,0.19,survived,diploid,short_assay_2h,5,raw_rfu,initial_slope,none
raw_delta|auc_0_1h|none,0.18,survived,diploid,short_assay_2h,5,raw_delta,auc_0_1h,none
raw_delta|value_2h|none,0.18,survived,diploid,short_assay_2h,5,raw_delta,value_2h,none
raw_delta_mm|auc_0_2h|resid,0.14,survived,diploid,short_assay_2h,5,raw_delta_mm,auc_0_2h,resid
raw_delta_mm|value_2h|resid,0.14,survived,diploid,short_assay_2h,5,raw_delta_mm,value_2h,resid
fc_corr_mm|initial_slope|resid,0.12,survived,diploid,short_assay_2h,5,fc_corr_mm,initial_slope,resid
raw_rfu|value_2h|none,0.09,survived,diploid,short_assay_2h,5,raw_rfu,value_2h,none
fc_corr_mm|auc_0_1h|resid,0.07,survived,diploid,short_assay_2h,5,fc_corr_mm,auc_0_1h,resid
raw_delta|value_2h|resid,0.07,survived,diploid,short_assay_2h,5,raw_delta,value_2h,resid
fc_corr|value_2h|resid,0.06,survived,diploid,short_assay_2h,5,fc_corr,value_2h,resid
fc_corr|auc_0_2h|resid,0.05,survived,diploid,short_assay_2h,5,fc_corr,auc_0_2h,resid
raw_rfu|value_1h|none,0.02,survived,diploid,short_assay_2h,5,raw_rfu,value_1h,none
raw_rfu|value_2h|resid,0.02,survived,diploid,short_assay_2h,5,raw_rfu,value_2h,resid
raw_delta_mm|auc_0_2h|none,0.01,survived,diploid,short_assay_2h,5,raw_delta_mm,auc_0_2h,none
raw_rfu|auc_0_2h|none,0.96,survived,diploid,short_assay_2h,8,raw_rfu,auc_0_2h,none
raw_delta|auc_0_2h|none,0.92,survived,diploid,short_assay_2h,8,raw_delta,auc_0_2h,none
fc_corr_mm|value_2h|resid,0.82,survived,diploid,short_assay_2h,8,fc_corr_mm,value_2h,resid
fc_corr|auc_0_2h|none,0.73,survived,diploid,short_assay_2h,8,fc_corr,auc_0_2h,none
fc_corr_mm|auc_0_2h|resid,0.71,survived,diploid,short_assay_2h,8,fc_corr_mm,auc_0_2h,resid
raw_delta_mm|auc_0_2h|resid,0.57,survived,diploid,short_assay_2h,8,raw_delta_mm,auc_0_2h,resid
raw_delta|value_2h|none,0.49,survived,diploid,short_assay_2h,8,raw_delta,value_2h,none
raw_delta_mm|value_2h|resid,0.39,survived,diploid,short_assay_2h,8,raw_delta_mm,value_2h,resid
fc_corr|value_2h|resid,0.28,survived,diploid,short_assay_2h,8,fc_corr,value_2h,resid
raw_rfu|value_2h|none,0.27,survived,diploid,short_assay_2h,8,raw_rfu,value_2h,none
raw_rfu|initial_slope|none,0.26,survived,diploid,short_assay_2h,8,raw_rfu,initial_slope,none
fc_corr_mm|initial_slope|resid,0.25,survived,diploid,short_assay_2h,8,fc_corr_mm,initial_slope,resid
raw_delta|auc_0_1h|none,0.24,survived,diploid,short_assay_2h,8,raw_delta,auc_0_1h,none
fc_corr_mm|auc_0_1h|resid,0.22,survived,diploid,short_assay_2h,8,fc_corr_mm,auc_0_1h,resid
fc_corr|auc_0_2h|resid,0.2,survived,diploid,short_assay_2h,8,fc_corr,auc_0_2h,resid
raw_rfu|auc_0_1h|none,0.17,survived,diploid,short_assay_2h,8,raw_rfu,auc_0_1h,none
raw_rfu|value_1h|none,0.17,survived,diploid,short_assay_2h,8,raw_rfu,value_1h,none
raw_delta|value_2h|resid,0.1,survived,diploid,short_assay_2h,8,raw_delta,value_2h,resid
raw_rfu|value_2h|resid,0.1,survived,diploid,short_assay_2h,8,raw_rfu,value_2h,resid
fc_corr|initial_slope|none,0.08,survived,diploid,short_assay_2h,8,fc_corr,initial_slope,none
raw_delta_mm|auc_0_2h|none,0.04,survived,diploid,short_assay_2h,8,raw_delta_mm,auc_0_2h,none
fc_corr|auc_0_1h|none,0.01,survived,diploid,short_assay_2h,8,fc_corr,auc_0_1h,none
fc_corr|initial_slope|resid,0.01,survived,diploid,short_assay_2h,8,fc_corr,initial_slope,resid
fc_corr|value_2h|none,0.01,survived,diploid,short_assay_2h,8,fc_corr,value_2h,none
raw_rfu|n_negative_intervals|none,0.82,survived,pooled_adj,all,3,raw_rfu,n_negative_intervals,none
raw_rfu|depression_abs|none,0.38,survived,pooled_adj,all,3,raw_rfu,depression_abs,none
raw_rfu|time_to_vmax|none,0.28,survived,pooled_adj,all,3,raw_rfu,time_to_vmax,none
raw_rfu|vmax|none,0.21,survived,pooled_adj,all,3,raw_rfu,vmax,none
raw_delta_mm|depression_abs|none,0.17,survived,pooled_adj,all,3,raw_delta_mm,depression_abs,none
fc_corr|metabolic_depression_index|none,0.16,survived,pooled_adj,all,3,fc_corr,metabolic_depression_index,none
raw_delta_mm|max_drop|none,0.15,survived,pooled_adj,all,3,raw_delta_mm,max_drop,none
fc_corr|depression_abs|none,0.1,survived,pooled_adj,all,3,fc_corr,depression_abs,none
fc_corr|resilience_ratio|none,0.1,survived,pooled_adj,all,3,fc_corr,resilience_ratio,none
raw_rfu|max_drop|none,0.09,survived,pooled_adj,all,3,raw_rfu,max_drop,none
fc_corr_mm|depression_abs|none,0.08,survived,pooled_adj,all,3,fc_corr_mm,depression_abs,none
raw_delta_mm|vmax|none,0.08,survived,pooled_adj,all,3,raw_delta_mm,vmax,none
raw_rfu|time_to_min_slope|none,0.07,survived,pooled_adj,all,3,raw_rfu,time_to_min_slope,none
raw_rfu|sat_r2|resid,0.06,survived,pooled_adj,all,3,raw_rfu,sat_r2,resid
fc_corr_mm|max_drop|none,0.05,survived,pooled_adj,all,3,fc_corr_mm,max_drop,none
fc_corr|sat_r2|resid,0.05,survived,pooled_adj,all,3,fc_corr,sat_r2,resid
raw_delta|stability_cv|resid,0.04,survived,pooled_adj,all,3,raw_delta,stability_cv,resid
fc_corr|stability_cv|resid,0.03,survived,pooled_adj,all,3,fc_corr,stability_cv,resid
raw_rfu|inflection_time|none,0.03,survived,pooled_adj,all,3,raw_rfu,inflection_time,none
fc_corr_mm|sat_asymptote|resid,0.01,survived,pooled_adj,all,3,fc_corr_mm,sat_asymptote,resid
fc_corr|max_drop|none,0.01,survived,pooled_adj,all,3,fc_corr,max_drop,none
raw_rfu|auc_early|none,0.01,survived,pooled_adj,all,3,raw_rfu,auc_early,none
raw_rfu|stability_cv|resid,0.01,survived,pooled_adj,all,3,raw_rfu,stability_cv,resid
raw_rfu|time_to_vmax|resid,0.01,survived,pooled_adj,all,3,raw_rfu,time_to_vmax,resid
raw_rfu|n_negative_intervals|none,0.85,survived,pooled_adj,all,5,raw_rfu,n_negative_intervals,none
raw_rfu|depression_abs|none,0.52,survived,pooled_adj,all,5,raw_rfu,depression_abs,none
raw_delta_mm|depression_abs|none,0.37,survived,pooled_adj,all,5,raw_delta_mm,depression_abs,none
raw_rfu|time_to_vmax|none,0.36,survived,pooled_adj,all,5,raw_rfu,time_to_vmax,none
fc_corr_mm|depression_abs|none,0.32,survived,pooled_adj,all,5,fc_corr_mm,depression_abs,none
fc_corr|metabolic_depression_index|none,0.31,survived,pooled_adj,all,5,fc_corr,metabolic_depression_index,none
fc_corr|resilience_ratio|none,0.29,survived,pooled_adj,all,5,fc_corr,resilience_ratio,none
raw_rfu|vmax|none,0.23,survived,pooled_adj,all,5,raw_rfu,vmax,none
fc_corr|depression_abs|none,0.21,survived,pooled_adj,all,5,fc_corr,depression_abs,none
raw_delta_mm|max_drop|none,0.17,survived,pooled_adj,all,5,raw_delta_mm,max_drop,none
raw_rfu|max_drop|none,0.17,survived,pooled_adj,all,5,raw_rfu,max_drop,none
raw_delta_mm|vmax|none,0.16,survived,pooled_adj,all,5,raw_delta_mm,vmax,none
fc_corr_mm|max_drop|none,0.14,survived,pooled_adj,all,5,fc_corr_mm,max_drop,none
raw_rfu|resilience_ratio|none,0.12,survived,pooled_adj,all,5,raw_rfu,resilience_ratio,none
raw_rfu|metabolic_depression_index|none,0.1,survived,pooled_adj,all,5,raw_rfu,metabolic_depression_index,none
raw_rfu|time_to_min_slope|none,0.09,survived,pooled_adj,all,5,raw_rfu,time_to_min_slope,none
fc_corr|max_drop|none,0.07,survived,pooled_adj,all,5,fc_corr,max_drop,none
fc_corr|sat_r2|resid,0.07,survived,pooled_adj,all,5,fc_corr,sat_r2,resid
raw_rfu|sat_r2|resid,0.07,survived,pooled_adj,all,5,raw_rfu,sat_r2,resid
raw_delta|resilience_ratio|none,0.04,survived,pooled_adj,all,5,raw_delta,resilience_ratio,none
raw_rfu|auc_early|none,0.04,survived,pooled_adj,all,5,raw_rfu,auc_early,none
fc_corr|stability_cv|resid,0.03,survived,pooled_adj,all,5,fc_corr,stability_cv,resid
fc_corr|vmax|none,0.03,survived,pooled_adj,all,5,fc_corr,vmax,none
raw_delta|stability_cv|resid,0.03,survived,pooled_adj,all,5,raw_delta,stability_cv,resid
raw_rfu|time_to_peak|none,0.03,survived,pooled_adj,all,5,raw_rfu,time_to_peak,none
raw_delta_mm|rate_h4|resid,0.02,survived,pooled_adj,all,5,raw_delta_mm,rate_h4,resid
raw_rfu|auc_0_2h|none,0.02,survived,pooled_adj,all,5,raw_rfu,auc_0_2h,none
raw_rfu|sat_r2|none,0.02,survived,pooled_adj,all,5,raw_rfu,sat_r2,none
fc_corr_mm|sat_asymptote|resid,0.01,survived,pooled_adj,all,5,fc_corr_mm,sat_asymptote,resid
fc_corr_mm|vmax|none,0.01,survived,pooled_adj,all,5,fc_corr_mm,vmax,none
fc_corr_mm|vmax|resid,0.01,survived,pooled_adj,all,5,fc_corr_mm,vmax,resid
fc_corr|rate_h4|resid,0.01,survived,pooled_adj,all,5,fc_corr,rate_h4,resid
fc_corr|sat_r2|none,0.01,survived,pooled_adj,all,5,fc_corr,sat_r2,none
raw_delta_mm|sat_asymptote|resid,0.01,survived,pooled_adj,all,5,raw_delta_mm,sat_asymptote,resid
raw_delta|auc_0_2h|none,0.01,survived,pooled_adj,all,5,raw_delta,auc_0_2h,none
raw_rfu|inflection_time|none,0.01,survived,pooled_adj,all,5,raw_rfu,inflection_time,none
raw_rfu|n_negative_intervals|resid,0.01,survived,pooled_adj,all,5,raw_rfu,n_negative_intervals,resid
raw_rfu|rate_h4|resid,0.01,survived,pooled_adj,all,5,raw_rfu,rate_h4,resid
raw_rfu|stability_cv|resid,0.01,survived,pooled_adj,all,5,raw_rfu,stability_cv,resid
raw_rfu|t_half|resid,0.01,survived,pooled_adj,all,5,raw_rfu,t_half,resid
raw_rfu|n_negative_intervals|none,0.93,survived,pooled_adj,all,8,raw_rfu,n_negative_intervals,none
raw_rfu|depression_abs|none,0.83,survived,pooled_adj,all,8,raw_rfu,depression_abs,none
fc_corr|metabolic_depression_index|none,0.66,survived,pooled_adj,all,8,fc_corr,metabolic_depression_index,none
raw_delta_mm|depression_abs|none,0.65,survived,pooled_adj,all,8,raw_delta_mm,depression_abs,none
fc_corr|resilience_ratio|none,0.62,survived,pooled_adj,all,8,fc_corr,resilience_ratio,none
fc_corr_mm|depression_abs|none,0.56,survived,pooled_adj,all,8,fc_corr_mm,depression_abs,none
fc_corr|depression_abs|none,0.5,survived,pooled_adj,all,8,fc_corr,depression_abs,none
raw_rfu|metabolic_depression_index|none,0.4,survived,pooled_adj,all,8,raw_rfu,metabolic_depression_index,none
raw_rfu|time_to_vmax|none,0.38,survived,pooled_adj,all,8,raw_rfu,time_to_vmax,none
raw_rfu|resilience_ratio|none,0.28,survived,pooled_adj,all,8,raw_rfu,resilience_ratio,none
raw_rfu|vmax|none,0.28,survived,pooled_adj,all,8,raw_rfu,vmax,none
raw_delta_mm|max_drop|none,0.21,survived,pooled_adj,all,8,raw_delta_mm,max_drop,none
fc_corr_mm|max_drop|none,0.19,survived,pooled_adj,all,8,fc_corr_mm,max_drop,none
raw_rfu|max_drop|none,0.19,survived,pooled_adj,all,8,raw_rfu,max_drop,none
raw_delta_mm|vmax|none,0.18,survived,pooled_adj,all,8,raw_delta_mm,vmax,none
fc_corr|max_drop|none,0.17,survived,pooled_adj,all,8,fc_corr,max_drop,none
raw_delta|resilience_ratio|none,0.15,survived,pooled_adj,all,8,raw_delta,resilience_ratio,none
raw_rfu|time_to_min_slope|none,0.13,survived,pooled_adj,all,8,raw_rfu,time_to_min_slope,none
fc_corr|sat_r2|resid,0.08,survived,pooled_adj,all,8,fc_corr,sat_r2,resid
raw_rfu|sat_r2|resid,0.08,survived,pooled_adj,all,8,raw_rfu,sat_r2,resid
raw_delta|stability_cv|resid,0.06,survived,pooled_adj,all,8,raw_delta,stability_cv,resid
raw_rfu|auc_early|none,0.06,survived,pooled_adj,all,8,raw_rfu,auc_early,none
fc_corr|stability_cv|resid,0.05,survived,pooled_adj,all,8,fc_corr,stability_cv,resid
raw_rfu|auc_0_2h|none,0.05,survived,pooled_adj,all,8,raw_rfu,auc_0_2h,none
fc_corr|vmax|none,0.04,survived,pooled_adj,all,8,fc_corr,vmax,none
raw_delta|auc_0_2h|none,0.04,survived,pooled_adj,all,8,raw_delta,auc_0_2h,none
fc_corr_mm|sat_asymptote|resid,0.03,survived,pooled_adj,all,8,fc_corr_mm,sat_asymptote,resid
raw_delta|auc_early|none,0.03,survived,pooled_adj,all,8,raw_delta,auc_early,none
raw_rfu|stability_cv|resid,0.03,survived,pooled_adj,all,8,raw_rfu,stability_cv,resid
fc_corr|t_half|resid,0.02,survived,pooled_adj,all,8,fc_corr,t_half,resid
raw_rfu|n_negative_intervals|resid,0.02,survived,pooled_adj,all,8,raw_rfu,n_negative_intervals,resid
raw_rfu|t_half|resid,0.02,survived,pooled_adj,all,8,raw_rfu,t_half,resid
raw_rfu|time_to_peak|none,0.02,survived,pooled_adj,all,8,raw_rfu,time_to_peak,none
fc_corr_mm|vmax|none,0.01,survived,pooled_adj,all,8,fc_corr_mm,vmax,none
fc_corr|sat_r2|none,0.01,survived,pooled_adj,all,8,fc_corr,sat_r2,none
raw_delta_mm|sat_asymptote|resid,0.01,survived,pooled_adj,all,8,raw_delta_mm,sat_asymptote,resid
