phenotype,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
high-salinity,corrected_fc,metabolic_depression_index,32,24,0.0029765500294656458,0.01160374148126113,0.002368603811354735,0,0
high-salinity,corrected_fc,metabolic_depression_index,33,28,8.474667252965094e-4,0.0032342204135318332,6.112102070981221e-4,0,0
high-salinity,corrected_fc,metabolic_depression_index,34,22,4.3001324370415365e-5,2.0169408952027564e-4,4.3001324370415385e-5,0,0
high-salinity,corrected_fc,metabolic_depression_index,36,26,9.661929041297566e-4,0.004173452785803697,8.184814305335084e-4,0,0
high-salinity,corrected_fc,metabolic_depression_index,37,28,0,0,0,0,0
high-salinity,corrected_fc,metabolic_depression_index,38,25,0,0,0,0,0
high-salinity,corrected_fc,metabolic_depression_index,39,24,0,0,0,0,0
high-salinity,corrected_fc,metabolic_depression_index,41,26,0.0112938035642055,0.04694145644663733,0.009205977016071907,0,0
high-salinity,corrected_fc,metabolic_depression_index,42,23,0.0022745985574141236,0.010908591464528286,0.0022745985574141227,0,0
high-salinity,corrected_fc,metabolic_depression_index,43,28,2.9358336348851884e-4,9.897308647617944e-4,1.8704155236032917e-4,0,0
high-salinity,corrected_fc,metabolic_depression_index,5,25,0.047230031390845764,0.15708534438249597,0.03141706887649919,0,0
high-salinity,corrected_fc,metabolic_depression_index,6,26,2.1179717147742455e-4,0.0010799579102871452,2.117971714774246e-4,0,0
high-salinity,corrected_fc,metabolic_depression_index,7,24,0,0,0,0,0
high-salinity,corrected_fc,metabolic_scope,12,27,2.084924929440391,2.0262640762705764,0.3899547032946952,1.7793194318209864,2.18822602089905
high-salinity,corrected_fc,metabolic_scope,14,27,5.5007890748042625,2.2410444048593865,0.4312891968038238,5.396101508596127,2.9216541178937407
high-salinity,corrected_fc,metabolic_scope,15,26,2.7926203322413663,2.0649230341854206,0.404964724822257,2.383565584870679,1.8756212235744811
high-salinity,corrected_fc,metabolic_scope,16,23,5.362219542302191,3.2373008355746067,0.6750238868563178,4.102593985807081,4.8244143735256815
high-salinity,corrected_fc,metabolic_scope,19,27,3.783015600492752,1.5578392529647054,0.29980630401777936,3.32782708701284,2.3915611751618444
high-salinity,corrected_fc,metabolic_scope,2,27,2.64288994085243,2.052629403280542,0.3950287128435206,2.0285657720264387,2.269448998007404
high-salinity,corrected_fc,metabolic_scope,20,24,3.859621688459907,2.583155247844365,0.5272843569676092,3.157720536408763,3.0763767315307815
high-salinity,corrected_fc,metabolic_scope,21,26,4.469213529973454,2.2074305740566134,0.432912752769846,4.159456635787379,2.21783925715999
high-salinity,corrected_fc,metabolic_scope,24,25,4.189579661875134,2.215697731347204,0.44313954626944085,4.258747871040727,2.8671419346658147
high-salinity,corrected_fc,metabolic_scope,25,27,4.136714927165236,2.758297017856698,0.5308345085881688,3.25145960178227,3.6237778441021176
high-salinity,corrected_fc,metabolic_scope,26,25,4.230005634641264,2.103967340827509,0.4207934681655018,3.7302251144681513,3.1927960423243826
high-salinity,corrected_fc,metabolic_scope,31,25,3.4572830464318196,2.8985884798463872,0.5797176959692775,2.927834604795346,4.468880271709827
high-salinity,corrected_fc,metabolic_scope,32,24,4.692062328927715,2.165313159320392,0.44199269780572814,4.190590902192179,2.8204238064542473
high-salinity,corrected_fc,metabolic_scope,33,28,3.45999206694312,2.7163771468787172,0.5133470284071613,2.939618435693527,3.64454957848998
high-salinity,corrected_fc,metabolic_scope,34,22,2.6644917215193997,1.535368507259002,0.3273416656174635,2.3326323128830957,1.2119459223480966
high-salinity,corrected_fc,metabolic_scope,36,26,4.101032894474011,1.594674423127044,0.31274138466738904,3.7403190009639617,1.4068157137363082
high-salinity,corrected_fc,metabolic_scope,37,28,3.260916458158172,1.2948900985406733,0.24471122684989594,2.994030122052612,1.5192858958631188
high-salinity,corrected_fc,metabolic_scope,38,25,3.508854782862429,2.7532423682612297,0.5506484736522459,3.8432827857713,5.505190169606227
high-salinity,corrected_fc,metabolic_scope,39,24,3.208697171326046,1.6657521969173152,0.3400202433639591,2.784595678984754,1.4778810683400176
high-salinity,corrected_fc,metabolic_scope,41,26,3.78708246896393,1.647328411397064,0.32306768134651664,3.7616754503969894,2.13808380654332
high-salinity,corrected_fc,metabolic_scope,42,23,3.5211674182998807,2.2421159844468277,0.46751350074493164,3.2905737009449343,3.1027917806052154
high-salinity,corrected_fc,metabolic_scope,43,28,2.2751361914821757,2.0349545084486613,0.38457025419177465,2.0084736694005647,1.7502258325944573
high-salinity,corrected_fc,metabolic_scope,5,25,4.7665275563245295,1.7714891498454783,0.35429782996909565,4.559217851172561,2.861610610041118
high-salinity,corrected_fc,metabolic_scope,6,26,2.7168928388488873,1.82803417673351,0.3585069976414881,2.3215323360453604,2.1080166992123743
high-salinity,corrected_fc,metabolic_scope,7,24,3.438873975952578,1.7761336799440044,0.36255176923621496,3.118283522233341,2.1559865801606968
high-salinity,corrected_fc,min_slope,12,27,0.0953850566220078,0.23752015577078803,0.0457107752907421,0.04652892036846015,0.179057385767822
high-salinity,corrected_fc,min_slope,14,27,0.25454198819474805,0.250602484132208,0.048228470557773066,0.22370135987816298,0.20123248685941464
high-salinity,corrected_fc,min_slope,15,26,0.17744551389617996,0.14674987495624378,0.028780018308430317,0.15413111593121398,0.18188593998466276
high-salinity,corrected_fc,min_slope,16,23,0.27849721426956736,0.40583779634046,0.08462303030614547,0.18617187217257358,0.5853891650704416
high-salinity,corrected_fc,min_slope,19,27,0.14931756191804657,0.22802036647731372,0.04388253998879806,0.15244263404715186,0.24546370431837888
high-salinity,corrected_fc,min_slope,2,27,0.0898319212817918,0.1769669556024713,0.034057306484918455,0.052288671118432495,0.18521660390880973
high-salinity,corrected_fc,min_slope,20,24,0.16472643145979574,0.3054885239749348,0.06235758383454799,0.06539559892876923,0.41136367700076987
high-salinity,corrected_fc,min_slope,21,26,0.30888980810931216,0.2762238661271785,0.05417195705778939,0.19954605113182167,0.25923818649504027
high-salinity,corrected_fc,min_slope,24,25,0.21516071641999093,0.3002639113997728,0.060052782279954565,0.13618703715331737,0.20967065398809703
high-salinity,corrected_fc,min_slope,25,27,0.04248723608764386,0.43769260867690557,0.08423398181397365,0.008337337729317273,0.15744563251554722
high-salinity,corrected_fc,min_slope,26,25,0.08698499923583734,0.21487844985463936,0.04297568997092787,0.08315984258712605,0.3837867686469294
high-salinity,corrected_fc,min_slope,31,25,0.11316656289563591,0.26351351360540043,0.05270270272108009,0.025294942839857004,0.2112935411336493
high-salinity,corrected_fc,min_slope,32,24,0.18362007626520382,0.3663501141465705,0.07478090390578924,0.18975142212227603,0.3546232891081068
high-salinity,corrected_fc,min_slope,33,28,0.11037295698604055,0.2788160367330029,0.05269127819515539,0.04483833320836285,0.20064643476047492
high-salinity,corrected_fc,min_slope,34,22,0.09576878556589395,0.12144870978969123,0.025892951927626806,0.059249424590901434,0.21292808042598277
high-salinity,corrected_fc,min_slope,36,26,0.13605128273959138,0.1794954062761566,0.035201945353937975,0.12124051845524364,0.16449552040736476
high-salinity,corrected_fc,min_slope,37,28,0.1857372513102621,0.13861837999795706,0.026196411472660323,0.19109744029813625,0.1625281073031249
high-salinity,corrected_fc,min_slope,38,25,0.20985611564451748,0.22729182266908257,0.04545836453381651,0.17319666494503227,0.27231166464786916
high-salinity,corrected_fc,min_slope,39,24,0.18953882231261937,0.17143732276594584,0.03499449697044945,0.2045924829209953,0.2287830083555829
high-salinity,corrected_fc,min_slope,41,26,0.1163725824021101,0.36279979491196906,0.07115089360706119,0.1243399407675636,0.3959302907994791
high-salinity,corrected_fc,min_slope,42,23,0.10018503480319609,0.20774146337721455,0.04331708951145915,0.08372263992395768,0.17273494906036796
high-salinity,corrected_fc,min_slope,43,28,0.0750616655570409,0.2226752284093217,0.04208166267896929,0.0417873019424031,0.15226832187114384
high-salinity,corrected_fc,min_slope,5,25,-0.0496712056018216,0.7507045604133756,0.15014091208267513,0.12386533494602747,0.3328512203473357
high-salinity,corrected_fc,min_slope,6,26,0.1318035930504373,0.15923175614635612,0.031227916606689145,0.058847493433907605,0.21653607718293857
high-salinity,corrected_fc,min_slope,7,24,0.11731473339792559,0.18574769768376276,0.0379155900184973,0.07878305061005286,0.22878043758505037
high-salinity,corrected_fc,peak_value,12,27,2.084924929440391,2.0262640762705764,0.3899547032946952,1.7793194318209864,2.18822602089905
high-salinity,corrected_fc,peak_value,14,27,5.5007890748042625,2.2410444048593865,0.4312891968038238,5.396101508596127,2.9216541178937407
high-salinity,corrected_fc,peak_value,15,26,2.7926203322413663,2.0649230341854206,0.404964724822257,2.383565584870679,1.8756212235744811
high-salinity,corrected_fc,peak_value,16,23,5.362219542302191,3.2373008355746067,0.6750238868563178,4.102593985807081,4.8244143735256815
high-salinity,corrected_fc,peak_value,19,27,3.783015600492752,1.5578392529647054,0.29980630401777936,3.32782708701284,2.3915611751618444
high-salinity,corrected_fc,peak_value,2,27,2.64288994085243,2.052629403280542,0.3950287128435206,2.0285657720264387,2.269448998007404
high-salinity,corrected_fc,peak_value,20,24,3.859621688459907,2.583155247844365,0.5272843569676092,3.157720536408763,3.0763767315307815
high-salinity,corrected_fc,peak_value,21,26,4.469213529973454,2.2074305740566134,0.432912752769846,4.159456635787379,2.21783925715999
high-salinity,corrected_fc,peak_value,24,25,4.189579661875134,2.215697731347204,0.44313954626944085,4.258747871040727,2.8671419346658147
high-salinity,corrected_fc,peak_value,25,27,4.136714927165236,2.758297017856698,0.5308345085881688,3.25145960178227,3.6237778441021176
high-salinity,corrected_fc,peak_value,26,25,4.230005634641264,2.103967340827509,0.4207934681655018,3.7302251144681513,3.1927960423243826
high-salinity,corrected_fc,peak_value,31,25,3.4572830464318196,2.8985884798463872,0.5797176959692775,2.927834604795346,4.468880271709827
high-salinity,corrected_fc,peak_value,32,24,4.692062328927715,2.165313159320392,0.44199269780572814,4.190590902192179,2.8204238064542473
high-salinity,corrected_fc,peak_value,33,28,3.45999206694312,2.7163771468787172,0.5133470284071613,2.939618435693527,3.64454957848998
high-salinity,corrected_fc,peak_value,34,22,2.6644917215193997,1.535368507259002,0.3273416656174635,2.3326323128830957,1.2119459223480966
high-salinity,corrected_fc,peak_value,36,26,4.101032894474011,1.594674423127044,0.31274138466738904,3.7403190009639617,1.4068157137363082
high-salinity,corrected_fc,peak_value,37,28,3.260916458158172,1.2948900985406733,0.24471122684989594,2.994030122052612,1.5192858958631188
high-salinity,corrected_fc,peak_value,38,25,3.508854782862429,2.7532423682612297,0.5506484736522459,3.8432827857713,5.505190169606227
high-salinity,corrected_fc,peak_value,39,24,3.208697171326046,1.6657521969173152,0.3400202433639591,2.784595678984754,1.4778810683400176
high-salinity,corrected_fc,peak_value,41,26,3.78708246896393,1.647328411397064,0.32306768134651664,3.7616754503969894,2.13808380654332
high-salinity,corrected_fc,peak_value,42,23,3.5211674182998807,2.2421159844468277,0.46751350074493164,3.2905737009449343,3.1027917806052154
high-salinity,corrected_fc,peak_value,43,28,2.2751361914821757,2.0349545084486613,0.38457025419177465,2.0084736694005647,1.7502258325944573
high-salinity,corrected_fc,peak_value,5,25,4.7665275563245295,1.7714891498454783,0.35429782996909565,4.559217851172561,2.861610610041118
high-salinity,corrected_fc,peak_value,6,26,2.7168928388488873,1.82803417673351,0.3585069976414881,2.3215323360453604,2.1080166992123743
high-salinity,corrected_fc,peak_value,7,24,3.438873975952578,1.7761336799440044,0.36255176923621496,3.118283522233341,2.1559865801606968
high-salinity,corrected_fc,resilience_ratio,12,27,0.9999382897393073,3.20655920603925e-4,6.171026069264112e-5,1,0
high-salinity,corrected_fc,resilience_ratio,14,27,0.9993603140582098,0.003323905656204769,6.396859417902476e-4,1,0
high-salinity,corrected_fc,resilience_ratio,15,26,1,0,0,1,0
high-salinity,corrected_fc,resilience_ratio,16,23,0.9989312777118874,0.0035707944742640664,7.445621175194122e-4,1,0
high-salinity,corrected_fc,resilience_ratio,19,27,0.9990922531614437,0.004044474744983957,7.783595275823767e-4,1,0
high-salinity,corrected_fc,resilience_ratio,2,27,0.9983180642855928,0.007075398914451734,0.0013616611559608982,1,0
high-salinity,corrected_fc,resilience_ratio,20,24,0.9980816870898161,0.009397775593887705,0.0019183129101838356,1,0
high-salinity,corrected_fc,resilience_ratio,21,26,1,0,0,1,0
high-salinity,corrected_fc,resilience_ratio,24,25,0.9968204421800086,0.013078848154567158,0.0026157696309134317,1,0
high-salinity,corrected_fc,resilience_ratio,25,27,0.9924706938436091,0.038102364990255065,0.007332803561295045,1,0
high-salinity,corrected_fc,resilience_ratio,26,25,0.9972304956745589,0.010200813528691578,0.0020401627057383158,1,0
high-salinity,corrected_fc,resilience_ratio,31,25,0.9971589702085607,0.010077942029452525,0.002015588405890505,1,0
high-salinity,corrected_fc,resilience_ratio,32,24,0.9970234499705344,0.011603741481261132,0.0023686038113547355,1,0
high-salinity,corrected_fc,resilience_ratio,33,28,0.9991525332747035,0.0032342204135318298,6.112102070981215e-4,1,0
high-salinity,corrected_fc,resilience_ratio,34,22,0.9999569986756296,2.016940895202806e-4,4.300132437041644e-5,1,0
high-salinity,corrected_fc,resilience_ratio,36,26,0.9990338070958702,0.004173452785803688,8.184814305335068e-4,1,0
high-salinity,corrected_fc,resilience_ratio,37,28,1,0,0,1,0
high-salinity,corrected_fc,resilience_ratio,38,25,1,0,0,1,0
high-salinity,corrected_fc,resilience_ratio,39,24,1,0,0,1,0
high-salinity,corrected_fc,resilience_ratio,41,26,0.9887061964357945,0.046941456446637345,0.00920597701607191,1,0
high-salinity,corrected_fc,resilience_ratio,42,23,0.9977254014425859,0.010908591464528298,0.0022745985574141253,1,0
high-salinity,corrected_fc,resilience_ratio,43,28,0.9997064166365115,9.897308647617991e-4,1.8704155236033007e-4,1,0
high-salinity,corrected_fc,resilience_ratio,5,25,0.9527699686091542,0.15708534438249594,0.031417068876499185,1,0
high-salinity,corrected_fc,resilience_ratio,6,26,0.9997882028285225,0.0010799579102871361,2.1179717147742284e-4,1,0
high-salinity,corrected_fc,resilience_ratio,7,24,1,0,0,1,0
high-salinity,corrected_fc,stability_cv,12,27,0.8955433507236708,0.2726179266795635,0.05246534445145455,0.8682958750825682,0.3484009548030216
high-salinity,corrected_fc,stability_cv,14,27,0.8534675054013275,0.18843660831056777,0.036264642177762124,0.8391533947373445,0.28358674726414734
high-salinity,corrected_fc,stability_cv,15,26,0.7743485199158794,0.1825681897923361,0.03580456778124742,0.7193827470423527,0.1870780360280332
high-salinity,corrected_fc,stability_cv,16,23,0.9128286220325773,0.20081937107222822,0.04187373349043594,1.0035653064363264,0.3493413987718452
high-salinity,corrected_fc,stability_cv,19,27,0.7494231503012544,0.15575237519572424,0.029974558582058327,0.7176734553907481,0.2553378733679065
high-salinity,corrected_fc,stability_cv,2,27,0.8089769960128742,0.20719687685073718,0.03987505754167428,0.743992075528507,0.30377473890832074
high-salinity,corrected_fc,stability_cv,20,24,0.8776171154411709,0.21273026082468036,0.04342338265580373,0.8593802739263199,0.31053244820560766
high-salinity,corrected_fc,stability_cv,21,26,0.7617607657731544,0.1273747655785787,0.024980246739403057,0.7409417871575579,0.16081353489496986
high-salinity,corrected_fc,stability_cv,24,25,0.7057861043796024,0.15617711943501356,0.031235423887002713,0.6498508780400453,0.2385713831286771
high-salinity,corrected_fc,stability_cv,25,27,0.9000804091464696,0.20012590224042123,0.03851424784344131,0.912996615410641,0.24855116216180684
high-salinity,corrected_fc,stability_cv,26,25,0.8915180561046915,0.23869342545715178,0.04773868509143035,0.8841871828626408,0.4246290818602185
high-salinity,corrected_fc,stability_cv,31,25,0.8502143467431661,0.22257950403433263,0.04451590080686653,0.7781909931879266,0.28993543914822695
high-salinity,corrected_fc,stability_cv,32,24,0.7913976601909763,0.14015033590115517,0.028608067519791384,0.7896214014043681,0.2450032554943894
high-salinity,corrected_fc,stability_cv,33,28,0.9266865602840532,0.1828707792945523,0.03455932886242608,0.959194003730593,0.25719900670134743
high-salinity,corrected_fc,stability_cv,34,22,0.791674320642792,0.1649493568185506,0.035167321036112184,0.7824267539433511,0.2534501729616827
high-salinity,corrected_fc,stability_cv,36,26,0.6894960553183784,0.11088389267020352,0.021746120479557526,0.6424277737811885,0.13017459467386905
high-salinity,corrected_fc,stability_cv,37,28,0.6814490810198688,0.1476605775875206,0.027905226196052665,0.6078778141965527,0.1894355800434483
high-salinity,corrected_fc,stability_cv,38,25,0.8732678421276949,0.22967327551192063,0.04593465510238413,0.8273813900369897,0.3030945840836555
high-salinity,corrected_fc,stability_cv,39,24,0.7363415443506746,0.15003486921825276,0.03062573943416048,0.6854552589719695,0.21244993698894565
high-salinity,corrected_fc,stability_cv,41,26,0.7827611110661395,0.16808513423617777,0.03296420690058204,0.7211179789968889,0.23664923181286446
high-salinity,corrected_fc,stability_cv,42,23,0.7604941039310028,0.24204194163295364,0.05046923363683202,0.6516627216264107,0.2026579828869699
high-salinity,corrected_fc,stability_cv,43,28,0.7606400361677722,0.17775701218058806,0.03359291771626537,0.7498604757301126,0.29733514106635517
high-salinity,corrected_fc,stability_cv,5,25,0.8297314224122448,0.17618703363139515,0.03523740672627903,0.8274543428089416,0.1993596686199176
high-salinity,corrected_fc,stability_cv,6,26,0.8211535470647433,0.24504704123798662,0.048057678654641146,0.7682506662212334,0.24519308807932383
high-salinity,corrected_fc,stability_cv,7,24,0.8350819611756942,0.2231507508437214,0.04555045627383836,0.8103093464946234,0.3115845477611616
high-salinity,corrected_fc,time_to_min_slope,12,27,1.9074074074074074,0.7970744227031972,0.1533970441706188,1.5,1
high-salinity,corrected_fc,time_to_min_slope,14,27,1.9814814814814814,0.9352239703107884,0.1799839370038414,1.5,1
high-salinity,corrected_fc,time_to_min_slope,15,26,2.8461538461538463,1.0561177090573832,0.20712172335132711,3.5,1.75
high-salinity,corrected_fc,time_to_min_slope,16,23,1.8478260869565217,0.982052380207062,0.20477207663223115,1.5,0.5
high-salinity,corrected_fc,time_to_min_slope,19,27,2.1666666666666665,0.8770580193070293,0.16878989451394444,1.5,1.5
high-salinity,corrected_fc,time_to_min_slope,2,27,2.2037037037037037,1.0675210253672476,0.20544451712045522,1.5,2
high-salinity,corrected_fc,time_to_min_slope,20,24,2.0416666666666665,1.0206207261596574,0.20833333333333331,1.5,2
high-salinity,corrected_fc,time_to_min_slope,21,26,2.3461538461538463,0.967152839723182,0.18967427701443001,1.5,2
high-salinity,corrected_fc,time_to_min_slope,24,25,2.42,1.0376254944182253,0.20752509888364506,2.5,2
high-salinity,corrected_fc,time_to_min_slope,25,27,2.1296296296296298,1.0056818639092642,0.1935435649490461,1.5,2
high-salinity,corrected_fc,time_to_min_slope,26,25,1.9,1,0.2,1.5,1
high-salinity,corrected_fc,time_to_min_slope,31,25,2.7,1.1180339887498951,0.22360679774997902,3.5,2
high-salinity,corrected_fc,time_to_min_slope,32,24,2.1666666666666665,0.9168313422570847,0.18714741406007188,1.5,2
high-salinity,corrected_fc,time_to_min_slope,33,28,2.2857142857142856,1.1007452982594161,0.2080213082870024,1.5,2
high-salinity,corrected_fc,time_to_min_slope,34,22,2.4545454545454546,1.1329385612423049,0.24154331284375402,3,2
high-salinity,corrected_fc,time_to_min_slope,36,26,2.576923076923077,0.9766504768063924,0.19153691689213434,3,2
high-salinity,corrected_fc,time_to_min_slope,37,28,2.75,0.927960727138337,0.17536809360305042,3.5,2
high-salinity,corrected_fc,time_to_min_slope,38,25,2.58,1.0770329614269005,0.21540659228538012,3.5,2
high-salinity,corrected_fc,time_to_min_slope,39,24,2.2083333333333335,0.9545846657358219,0.19485377894483372,1.5,2
high-salinity,corrected_fc,time_to_min_slope,41,26,2.076923076923077,0.9021342216356464,0.1769230769230769,1.5,1.75
high-salinity,corrected_fc,time_to_min_slope,42,23,2.4130434782608696,1.0834726777719228,0.2259196705524623,1.5,2
high-salinity,corrected_fc,time_to_min_slope,43,28,2.6428571428571432,1.0440053112638317,0.19729845864533418,3.5,2
high-salinity,corrected_fc,time_to_min_slope,5,25,2.06,0.8698658900466592,0.17397317800933182,1.5,1
high-salinity,corrected_fc,time_to_min_slope,6,26,2.3846153846153846,1.107318312931673,0.21716298789989397,2,2
high-salinity,corrected_fc,time_to_min_slope,7,24,1.875,1.0134958870382644,0.20687898163776397,1.5,0.5
high-salinity,corrected_fc,time_to_peak,12,27,3.962962962962963,0.1924500897298752,0.03703703703703703,4,0
high-salinity,corrected_fc,time_to_peak,14,27,3.962962962962963,0.19245008972987512,0.037037037037037014,4,0
high-salinity,corrected_fc,time_to_peak,15,26,4,0,0,4,0
high-salinity,corrected_fc,time_to_peak,16,23,3.9130434782608696,0.2881040655200305,0.06007385040937024,4,0
high-salinity,corrected_fc,time_to_peak,19,27,3.888888888888889,0.4236592728681617,0.08153326507837141,4,0
high-salinity,corrected_fc,time_to_peak,2,27,3.888888888888889,0.42365927286816174,0.08153326507837143,4,0
high-salinity,corrected_fc,time_to_peak,20,24,3.9583333333333335,0.2041241452319314,0.04166666666666665,4,0
high-salinity,corrected_fc,time_to_peak,21,26,4,0,0,4,0
high-salinity,corrected_fc,time_to_peak,24,25,3.88,0.33166247903554014,0.06633249580710802,4,0
high-salinity,corrected_fc,time_to_peak,25,27,3.925925925925926,0.26688025634181184,0.0513611292801138,4,0
high-salinity,corrected_fc,time_to_peak,26,25,3.88,0.33166247903554,0.06633249580710801,4,0
high-salinity,corrected_fc,time_to_peak,31,25,3.84,0.3741657386773941,0.07483314773547882,4,0
high-salinity,corrected_fc,time_to_peak,32,24,3.9166666666666665,0.2823298512866399,0.05763033956734371,4,0
high-salinity,corrected_fc,time_to_peak,33,28,3.9285714285714284,0.26226526415648105,0.04956347617776506,4,0
high-salinity,corrected_fc,time_to_peak,34,22,3.9545454545454546,0.21320071635561058,0.045454545454545484,4,0
high-salinity,corrected_fc,time_to_peak,36,26,3.8846153846153846,0.325812593608421,0.06389710663783134,4,0
high-salinity,corrected_fc,time_to_peak,37,28,4,0,0,4,0
high-salinity,corrected_fc,time_to_peak,38,25,4,0,0,4,0
high-salinity,corrected_fc,time_to_peak,39,24,4,0,0,4,0
high-salinity,corrected_fc,time_to_peak,41,26,3.8846153846153846,0.325812593608421,0.06389710663783134,4,0
high-salinity,corrected_fc,time_to_peak,42,23,3.9565217391304346,0.20851441405707477,0.04347826086956522,4,0
high-salinity,corrected_fc,time_to_peak,43,28,3.892857142857143,0.31497039417435607,0.05952380952380953,4,0
high-salinity,corrected_fc,time_to_peak,5,25,3.8,0.49999999999999994,0.09999999999999999,4,0
high-salinity,corrected_fc,time_to_peak,6,26,3.923076923076923,0.3922322702763679,0.0769230769230769,4,0
high-salinity,corrected_fc,time_to_peak,7,24,4,0,0,4,0
high-salinity,corrected_fc,time_to_trough,12,27,0.0740740740740741,0.38490017945975036,0.07407407407407404,0,0
high-salinity,corrected_fc,time_to_trough,14,27,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,15,26,0.03846153846153847,0.19611613513818396,0.03846153846153845,0,0
high-salinity,corrected_fc,time_to_trough,16,23,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,19,27,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,2,27,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,20,24,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,21,26,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,24,25,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,25,27,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,26,25,0.039999999999999994,0.20000000000000004,0.04000000000000001,0,0
high-salinity,corrected_fc,time_to_trough,31,25,0.039999999999999994,0.20000000000000007,0.040000000000000015,0,0
high-salinity,corrected_fc,time_to_trough,32,24,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,33,28,0.03571428571428572,0.1889822365046137,0.03571428571428573,0,0
high-salinity,corrected_fc,time_to_trough,34,22,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,36,26,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,37,28,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,38,25,0.04,0.20000000000000004,0.04000000000000001,0,0
high-salinity,corrected_fc,time_to_trough,39,24,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,41,26,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,42,23,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,43,28,0.035714285714285726,0.1889822365046137,0.03571428571428573,0,0
high-salinity,corrected_fc,time_to_trough,5,25,0,0,0,0,0
high-salinity,corrected_fc,time_to_trough,6,26,0.07692307692307694,0.271746488194703,0.053293871002119304,0,0
high-salinity,corrected_fc,time_to_trough,7,24,0,0,0,0,0
high-salinity,corrected_fc,time_to_vmax,12,27,1.9444444444444444,0.9740215340114146,0.18745053161932748,2.5,2
high-salinity,corrected_fc,time_to_vmax,14,27,2.018518518518518,1.0513862779269592,0.20233938352780284,2.5,2
high-salinity,corrected_fc,time_to_vmax,15,26,1.3846153846153846,0.9930527912220207,0.19475367540264868,0.5,2
high-salinity,corrected_fc,time_to_vmax,16,23,1.8043478260869565,0.9739695071153479,0.2030866810856147,2.5,2
high-salinity,corrected_fc,time_to_vmax,19,27,1.425925925925926,0.997146927138621,0.19190101560169698,0.5,2
high-salinity,corrected_fc,time_to_vmax,2,27,1.5,1,0.19245008972987526,1.5,2
high-salinity,corrected_fc,time_to_vmax,20,24,2,0.9780192938436515,0.19963735237617264,2.5,1.25
high-salinity,corrected_fc,time_to_vmax,21,26,1.5384615384615385,1.076318511622623,0.21108342667711147,1.5,2
high-salinity,corrected_fc,time_to_vmax,24,25,1.1800000000000002,1.0295630140987002,0.20591260281974005,0.5,2
high-salinity,corrected_fc,time_to_vmax,25,27,2.1296296296296298,0.7916947813271392,0.1523617317050819,2.5,0
high-salinity,corrected_fc,time_to_vmax,26,25,1.7799999999999998,0.9797958971132711,0.19595917942265423,2.5,2
high-salinity,corrected_fc,time_to_vmax,31,25,1.98,1.0847426730181988,0.21694853460363978,2.5,2
high-salinity,corrected_fc,time_to_vmax,32,24,1.625,1.0759222535351585,0.21962171033887773,2.5,2
high-salinity,corrected_fc,time_to_vmax,33,28,2.107142857142857,0.7859547491585428,0.148531486287404,2.5,0
high-salinity,corrected_fc,time_to_vmax,34,22,1.8181818181818181,1.04135276655684,0.22201715580881506,2.5,2
high-salinity,corrected_fc,time_to_vmax,36,26,1.076923076923077,0.9021342216356464,0.1769230769230769,0.5,1.75
high-salinity,corrected_fc,time_to_vmax,37,28,1.107142857142857,0.9940297973880049,0.18785397426261308,0.5,2
high-salinity,corrected_fc,time_to_vmax,38,25,1.8199999999999998,0.9882644720249059,0.19765289440498118,2.5,2
high-salinity,corrected_fc,time_to_vmax,39,24,1.2916666666666665,1.1787674722451364,0.24061490269924304,0.5,2
high-salinity,corrected_fc,time_to_vmax,41,26,1.653846153846154,1.1204394742174228,0.21973625933977997,2.5,2
high-salinity,corrected_fc,time_to_vmax,42,23,1.1956521739130437,0.9739695071153479,0.2030866810856147,0.5,2
high-salinity,corrected_fc,time_to_vmax,43,28,1.6785714285714284,1.0559731838826993,0.19956017397905013,2.5,2
high-salinity,corrected_fc,time_to_vmax,5,25,1.7399999999999998,1.0519822558706333,0.21039645117412667,2.5,2
high-salinity,corrected_fc,time_to_vmax,6,26,1.6153846153846154,1.0705857490896498,0.20995913944547975,2.5,2
high-salinity,corrected_fc,time_to_vmax,7,24,1.6666666666666667,1.0072203103706696,0.20559798491465373,2.5,2
high-salinity,corrected_fc,trough_value,12,27,-0.0010866549685698986,0.005646424847580674,0.001086654968569898,0,0
high-salinity,corrected_fc,trough_value,14,27,0,0,0,0,0
