trace_id,family_id_group,phenotype,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
20250701 plate5 A04,88,low-salinity,corrected_fc,0,4.191933084698039,4.191933084698039,0,4,0,10.287238750347214,3.8370504154738567,6.450188334873358,2.6131379193995015,1.6810277782281347,2.450416474165546,2.450416474165546,0.5,0.19431996859940792,2.5,1.5,4.191933084698039,4.191933084698039,0,0,1,0.619158832746584,monotonic_increase,5
20250701 plate5 A05,50,low-salinity,corrected_fc,0,6.623687094500658,6.623687094500658,0,4,0,17.492881259061438,6.599393609582529,10.89348764947891,4.294094039896381,1.650680091828622,4.280463851420545,4.280463851420545,0.5,0.35739566490342245,1.5,1.5,6.623687094500658,6.623687094500658,0,0,1,0.5988292855896197,monotonic_increase,5
20250701 plate5 A06,24,high-salinity,corrected_fc,0,3.088199803986287,3.088199803986287,0,4,0,9.620435876742098,3.711082165181881,5.909353711560216,2.1982715463783356,1.5923532405191567,2.3605449527411952,2.3605449527411952,0.5,0.07348320685989851,3.5,1.5,3.088199803986287,3.088199803986287,0,0,1,0.5737026594583607,monotonic_increase,5
20250701 plate5 B04,88,low-salinity,corrected_fc,0,6.575954949504361,6.589468201089967,0,3,0,17.928845123998023,5.499183387209472,12.429661736788553,6.930478349579081,2.260274091913111,2.946967326263068,2.946967326263068,0.5,-0.013513251585606234,3.5,3.5,6.589468201089967,6.575954949504361,0.013513251585606234,0.002050734774525659,0.9979492652254743,0.6599947780903651,rise_then_depress,5
20250701 plate5 B06,24,high-salinity,corrected_fc,0,4.258747871040727,4.258747871040727,0,4,0,12.61520559769488,4.628463972045599,7.98674162564928,3.3582776536036816,1.7255706588376998,2.9145543992900045,2.9145543992900045,0.5,0.11528975366740557,3.5,1.5,4.258747871040727,4.258747871040727,0,0,1,0.5890434167721605,monotonic_increase,5
20250701 plate5 C02,2,high-salinity,corrected_fc,0,1.8817280879037823,1.8817280879037823,0,4,0,4.001664542834446,1.2724520789774578,2.729212463856988,1.45676038487953,2.144844987836542,0.773395641192296,0.773395641192296,0.5,0.2247172343780276,1.5,1.5,1.8817280879037823,1.8817280879037823,0,0,1,0.6993830274377484,monotonic_increase,5
20250701 plate5 C04,88,low-salinity,corrected_fc,0,5.21689355796824,5.21689355796824,0,4,0,13.155470768435654,4.603040535906219,8.552430232529435,3.949389696623216,1.8579958542219712,2.934030634313123,2.934030634313123,0.5,0.403989168873069,1.5,1.5,5.21689355796824,5.21689355796824,0,0,1,0.6252162879516644,monotonic_increase,5
20250701 plate5 C05,50,low-salinity,corrected_fc,0,5.603551166538523,5.603551166538523,0,4,0,12.45634561798611,3.0264120776940753,9.429933540292033,6.403521462597958,3.1158789015529624,1.9881838012316624,3.513473127635532,2.5,0.013621485978164927,3.5,3.5,5.603551166538523,5.603551166538523,0,0,1,0.8085089042110999,monotonic_increase,5
20250701 plate5 D02,2,high-salinity,corrected_fc,0,2.7656710873388133,2.7656710873388133,0,4,0,8.810034903665947,3.4923063399525835,5.317728563713365,1.8254222237607811,1.522698195996622,2.2678552056293326,2.2678552056293326,0.5,0.05522920161810685,3.5,1.5,2.7656710873388133,2.7656710873388133,0,0,1,0.5676703483797201,monotonic_increase,5
20250701 plate5 D04,88,low-salinity,corrected_fc,0,4.464486399979206,4.464486399979206,0,4,0,11.186684850790098,3.818708772108449,7.367976078681649,3.5492673065732,1.9294417349908355,2.4422278865279115,2.4422278865279115,0.5,0.310733884633164,1.5,1.5,4.464486399979206,4.464486399979206,0,0,1,0.6343470415183763,monotonic_increase,5
20250701 plate5 D05,50,low-salinity,corrected_fc,0,4.22557262877514,4.22557262877514,0,4,0,11.238198998596527,4.300911768577028,6.937287230019498,2.63637546144247,1.6129805965107544,2.7645401947173074,2.7645401947173074,0.5,0.21538619405276638,2.5,1.5,4.22557262877514,4.22557262877514,0,0,1,0.5951533236572297,monotonic_increase,5
20250701 plate5 D06,24,high-salinity,corrected_fc,0,2.427043379090485,2.427043379090485,0,4,0,7.727195877060095,3.048878200730203,4.6783176763298915,1.6294394755996886,1.5344390193119029,1.959639003525516,1.959639003525516,0.5,0.051486589510523206,3.5,1.5,2.427043379090485,2.427043379090485,0,0,1,0.5684245629191143,monotonic_increase,5
20250701 plate6 A02,48,low-salinity,corrected_fc,0,6.523610614875061,6.523610614875061,0,4,0,17.6248033942112,5.9052654400073,11.719537954203899,5.814272514196599,1.9845912217265904,3.6822472716966463,3.6822472716966463,0.5,0.2888961364193463,3.5,1.5,6.523610614875061,6.523610614875061,0,0,1,0.6277402150327871,monotonic_increase,5
20250701 plate6 A03,76,low-salinity,corrected_fc,0,6.335462089695431,6.335462089695431,0,4,0,11.280391831000324,2.2618910656816356,9.018500765318688,6.756609699637052,3.9871507970260733,1.270950529180437,2.8779481109673783,2.5,0.7109305438219597,1.5,2.5,6.335462089695431,6.335462089695431,0,0,1,0.9082088518364532,monotonic_increase,5
20250701 plate6 A04,74,low-salinity,corrected_fc,0,4.173438052195761,4.173438052195761,0,4,0,12.686795096072823,4.833839560626571,7.8529555354462515,3.0191159748196803,1.6245792680856659,3.05059332083797,3.05059332083797,0.5,0.1904477826359905,3.5,1.5,4.173438052195761,4.173438052195761,0,0,1,0.5777489720803952,monotonic_increase,5
20250701 plate6 A05,78,low-salinity,corrected_fc,0,3.0966052187454443,3.5030381674549136,0,3,0,10.322175501360302,3.8056753292962826,6.516500172064019,2.710824842767736,1.7123111164790303,2.3405159340598995,2.3405159340598995,0.5,-0.40643294870946933,3.5,1.5,3.5030381674549136,3.0966052187454443,0.40643294870946933,0.11602298612828357,0.8839770138717165,0.5860529997138588,rise_then_depress,5
20250701 plate6 B02,48,low-salinity,corrected_fc,0,8.227329961723676,8.227329961723676,0,4,0,24.64699436981717,9.23356927305946,15.413425096757708,6.179855823698247,1.6692813624877487,5.924953887202977,5.924953887202977,0.5,0.2361852316842903,3.5,1.5,8.227329961723676,8.227329961723676,0,0,1,0.5831387282675589,monotonic_increase,5
20250701 plate6 B03,76,low-salinity,corrected_fc,0,8.07697570422627,8.07697570422627,0,4,0,20.10291074615396,5.8636430805158515,14.239267665638106,8.375624585122255,2.428399455784306,3.141109655218524,3.141109655218524,0.5,0.5987293159986242,3.5,3.5,8.07697570422627,8.07697570422627,0,0,1,0.6878182467001812,monotonic_increase,5
20250701 plate6 B04,74,low-salinity,corrected_fc,0,5.177803863917397,5.177803863917397,0,4,0,12.632433022515933,3.3494364242864445,9.282996598229488,5.933560173943043,2.7715100161087887,1.6482796003873117,1.7540340474109535,1.5,0.18486602154574072,3.5,3.5,5.177803863917397,5.177803863917397,0,0,1,0.7288739680476042,monotonic_increase,5
20250701 plate6 C03,76,low-salinity,corrected_fc,0,4.381175858946789,4.381175858946789,0,4,0,13.484411594382252,5.2024103825431824,8.28200121183907,3.0795908292958876,1.5919546138900404,3.305590179336916,3.305590179336916,0.5,0.1865827797873818,3.5,1.5,4.381175858946789,4.381175858946789,0,0,1,0.5743138589474822,monotonic_increase,5
20250701 plate6 C05,78,low-salinity,corrected_fc,0,5.188025432797617,6.264845105617749,0,3,0,17.37967905570888,6.411589544630013,10.968089511078865,4.556499966448852,1.710666198254241,4.302357855567705,4.302357855567705,0.5,-1.0768196728201325,3.5,1.5,6.264845105617749,5.188025432797617,1.0768196728201325,0.1718828885098113,0.8281171114901887,0.596077290316683,rise_then_depress,5
20250701 plate6 C06,34,high-salinity,corrected_fc,0,6.695365701166662,6.695365701166662,0,4,0,16.175117098625826,4.6039157013495755,11.571201397276251,6.967285695926676,2.5133391112883126,2.893891111839602,3.0934447781629992,2.5,0.18187174398371564,3.5,3.5,6.695365701166662,6.695365701166662,0,0,1,0.7140960332689767,monotonic_increase,5
20250701 plate6 D02,48,low-salinity,corrected_fc,0,8.363091066653572,8.363091066653572,0,4,0,18.468133725131246,5.021402821395156,13.44673090373609,8.425328082340933,2.677883329025578,3.197791583808599,3.7943516576496323,2.5,0.44943089136451464,1.5,2.5,8.363091066653572,8.363091066653572,0,0,1,0.7506016751679503,monotonic_increase,5
20250701 plate6 D03,76,low-salinity,corrected_fc,0,1.3704397133996056,1.3704397133996056,0,4,0,2.87118051089099,0.7761245235251559,2.095055987365834,1.318931463840678,2.6993812511555415,0.39899628374625706,0.39899628374625706,0.5,0.2784514113293346,2.5,2.5,1.3704397133996056,1.3704397133996056,0,0,1,0.7515718022949842,monotonic_increase,5
20250701 plate6 D04,74,low-salinity,corrected_fc,0,5.041634390107521,5.041634390107521,0,4,0,12.02056847219449,4.016511720048831,8.00405675214566,3.987545032096829,1.992788098237729,2.4958240312473934,2.4958240312473934,0.5,0.5455513463554813,1.5,1.5,5.041634390107521,5.041634390107521,0,0,1,0.6503288865176096,monotonic_increase,5
20250701 plate6 D05,78,low-salinity,corrected_fc,0,5.963247715135563,5.963247715135563,0,4,0,17.65003918246181,6.5627061895157395,11.08733299294607,4.524626803430331,1.689445279549259,4.28556030369853,4.28556030369853,0.5,0.13468446557448388,3.5,1.5,5.963247715135563,5.963247715135563,0,0,1,0.5874948920033698,monotonic_increase,5
20250701 plate6 D06,34,high-salinity,corrected_fc,0,3.383803225462753,3.3870074331788937,0,3,0,10.709159028403782,4.134238730727047,6.574920297676735,2.4406815669496886,1.590358159244585,2.6382274789605824,2.6382274789605824,0.5,-0.003204207716140939,3.5,1.5,3.3870074331788937,3.383803225462753,0.003204207716140939,9.460291361491382e-4,0.9990539708638508,0.5729405928802321,rise_then_depress,5
20250701 plate7 A03,38,high-salinity,corrected_fc,0,1.7610747392366597,1.7610747392366597,0,4,0,3.9603540653491622,1.0665891385387813,2.8937649268103813,1.8271757882716,2.713101814232626,0.5450455237598223,0.5450455237598223,0.5,0.26939079682356737,3.5,3.5,1.7610747392366597,1.7610747392366597,0,0,1,0.7348555196180391,monotonic_increase,5
20250701 plate7 A04,49,low-salinity,corrected_fc,0,7.259538107139871,7.259538107139871,0,4,0,16.976993367088635,6.33078238221576,10.646210984872877,4.315428602657117,1.6816580229925273,4.108306046203346,4.108306046203346,0.5,0.33664662582148175,1.5,1.5,7.259538107139871,7.259538107139871,0,0,1,0.6349427853542805,monotonic_increase,5
20250701 plate7 A05,32,high-salinity,corrected_fc,0,2.970741674739962,2.970741674739962,0,4,0,5.510365055475368,1.0562138641438041,4.4541511913315635,3.3979373271877593,4.2170921463355535,0.6119043013691585,1.6358516656376456,2.5,0.2767148241801328,1.5,2.5,2.970741674739962,2.970741674739962,0,0,1,0.9162842568894486,monotonic_increase,5
20250701 plate7 A06,74,low-salinity,corrected_fc,0,1.7402926621647374,1.7402926621647374,0,4,0,3.852152245734423,1.0755521325952322,2.7766001131391906,1.7010479805439584,2.581557907787741,0.5780025546925441,0.5780025546925441,0.5,0.33138845801060324,3.5,1.5,1.7402926621647374,1.7402926621647374,0,0,1,0.7254790775741317,monotonic_increase,5
20250701 plate7 B02,36,high-salinity,corrected_fc,0,3.2284041556426266,3.2284041556426266,0,4,0,9.642763110610096,3.7464461847301225,5.896316925879973,2.1498707411498508,1.5738426858798502,2.387755782260706,2.387755782260706,0.5,0.20604364065041025,2.5,1.5,3.2284041556426266,3.2284041556426266,0,0,1,0.5753103342657161,monotonic_increase,5
20250701 plate7 B04,49,low-salinity,corrected_fc,0,3.841021387779378,3.841021387779378,0,4,0,9.563394541092318,3.572270293055012,5.9911242480373055,2.4188539549822936,1.6771195224742317,2.294324540109525,2.294324540109525,0.5,0.23677629531115674,2.5,1.5,3.841021387779378,3.841021387779378,0,0,1,0.6146945553200004,monotonic_increase,5
20250701 plate7 B05,32,high-salinity,corrected_fc,0,8.541283232947723,8.541283232947723,0,4,0,16.512734376809178,3.7132512488567633,12.799483127952417,9.086231879095653,3.446974704955159,2.3849026050305384,4.543795579999879,2.5,0.2717946826219122,1.5,2.5,8.541283232947723,8.541283232947723,0,0,1,0.8603498062469966,monotonic_increase,5
20250701 plate7 B06,74,low-salinity,corrected_fc,0,3.97078159874688,3.97078159874688,0,4,0,12.059723051586145,4.699031572384395,7.360691479201751,2.6616599068173565,1.5664273299331697,3.0813402493778708,3.0813402493778708,0.5,0.15404239663517671,1.5,1.5,3.97078159874688,3.97078159874688,0,0,1,0.5739167427359131,monotonic_increase,5
20250701 plate7 C02,36,high-salinity,corrected_fc,0,5.080008403034485,5.080008403034485,0,4,0,13.290863790334605,5.033798745973953,8.257065044360653,3.2232662983867,1.6403248244607869,3.2364902714304704,3.2364902714304704,0.5,0.32513541921296474,2.5,1.5,5.080008403034485,5.080008403034485,0,0,1,0.6001725590326931,monotonic_increase,5
20250701 plate7 C03,38,high-salinity,corrected_fc,0,4.425231325008047,4.425231325008047,0,4,0,8.488078775314587,1.429615274066056,7.058463501248531,5.628848227182475,4.937316793750479,0.8601275841673043,3.137384769048253,2.5,0.14887117616229073,3.5,3.5,4.425231325008047,4.425231325008047,0,0,1,0.9634510408199761,monotonic_increase,5
20250701 plate7 C04,49,low-salinity,corrected_fc,0,7.966471494246234,7.966471494246234,0,4,0,17.598512447300266,5.264410166336138,12.334102280964128,7.0696921146279905,2.342921978199178,3.353582304335366,3.353582304335366,0.5,0.468073419666176,1.5,1.5,7.966471494246234,7.966471494246234,0,0,1,0.7106485881983957,monotonic_increase,5
20250701 plate7 C05,32,high-salinity,corrected_fc,0,0.6367628916473848,0.6367628916473848,0,4,0,1.3408968715721252,0.35957502702672467,0.9813218445454005,0.6217468175186758,2.7291156804181114,0.2010027425039509,0.2010027425039509,0.5,0.11614182654159666,1.5,1.5,0.6367628916473848,0.6367628916473848,0,0,1,0.7536348851020511,monotonic_increase,5
20250701 plate7 C06,74,low-salinity,corrected_fc,0,1.6961666655974366,1.6961666655974366,0,4,0,4.091500089022085,1.184528032173859,2.9069720568482262,1.7224440246743673,2.454118415005611,0.6225401758553969,0.6225401758553969,0.5,0.19926579786639076,3.5,3.5,1.6961666655974366,1.6961666655974366,0,0,1,0.6955497947698573,monotonic_increase,5
20250701 plate7 D02,36,high-salinity,corrected_fc,0,5.768266650652364,5.768266650652364,0,4,0,15.570242474096114,5.2554920006067904,10.314750473489323,5.059258472882532,1.9626612450933991,3.406135238530274,3.406135238530274,0.5,0.18700626456573932,3.5,1.5,5.768266650652364,5.768266650652364,0,0,1,0.6294992605150199,monotonic_increase,5
20250701 plate7 D05,32,high-salinity,corrected_fc,0,1.107264646449115,1.107264646449115,0,4,0,2.653661740377764,0.7663169961853882,1.887344744192376,1.121027748006988,2.46287731263602,0.4132170805189944,0.4132170805189944,0.5,0.12665214114769008,3.5,3.5,1.107264646449115,1.107264646449115,0,0,1,0.6970754990210191,monotonic_increase,5
20250701 plate7 D06,74,low-salinity,corrected_fc,0,5.519817504870327,5.556444487535735,0,3,0,11.391959120765648,2.1523876785746863,9.239571442190961,7.087183763616275,4.292707830547244,1.2291694763546228,3.710008083095609,2.5,-0.03662698266540865,3.5,3.5,5.556444487535735,5.519817504870327,0.03662698266540865,0.006591802140302241,0.9934081978596978,0.9043564567778878,rise_then_depress,5
20250701 plate8 A02,32,high-salinity,corrected_fc,0,5.416589094207114,5.732962241902489,0,3,0,16.398383449180997,5.377313710188015,11.021069738992981,5.643756028804966,2.0495493350354734,2.7975007602010806,2.7975007602010806,0.5,-0.3163731476953746,3.5,2.5,5.732962241902489,5.416589094207114,0.3163731476953746,0.05518493482880255,0.9448150651711974,0.6361915255810444,rise_then_depress,5
20250701 plate8 A03,41,high-salinity,corrected_fc,0,6.444605760439149,6.444605760439149,0,4,0,12.544021592467507,4.0038702575380984,8.540151334929408,4.53628107739131,2.1329740440142486,2.5438990781698045,2.58672848509761,3.5,0.3760432805667837,1.5,1.5,6.444605760439149,6.444605760439149,0,0,1,0.7386214095452265,monotonic_increase,5
20250701 plate8 A04,7,high-salinity,corrected_fc,0,6.556630190311796,6.556630190311796,0,4,0,16.350399517250295,5.230147255996398,11.1202522612539,5.890105005257501,2.126183397322983,3.41076911373506,3.41076911373506,0.5,0.22798717078761488,1.5,1.5,6.556630190311796,6.556630190311796,0,0,1,0.662750713858269,monotonic_increase,5
20250701 plate8 A05,70,low-salinity,corrected_fc,0,6.82827621149657,6.82827621149657,0,4,0,18.25844704399274,6.239629407407659,12.01881763658508,5.7791882291774215,1.9262069670862818,4.011050426361392,4.011050426361392,0.5,0.44610753573113815,1.5,1.5,6.82827621149657,6.82827621149657,0,0,1,0.624342835060891,monotonic_increase,5
20250701 plate8 B02,32,high-salinity,corrected_fc,0,7.761016008958742,7.761016008958742,0,4,0,20.485272117792874,6.533077616058513,13.952194501734361,7.419116885675848,2.1356235639141072,4.162619991567072,4.162619991567072,0.5,0.05978713619519027,3.5,1.5,7.761016008958742,7.761016008958742,0,0,1,0.6538287968767228,monotonic_increase,5
20250701 plate8 B03,41,high-salinity,corrected_fc,0,3.829510791806084,5.010657234512065,0,3,0,10.727994241708801,2.7027328330491485,8.025261408659652,5.322528575610503,2.9693136186182985,1.6028840548046033,2.810959678022974,2.5,-1.1811464427059812,3.5,3.5,5.010657234512065,3.829510791806084,1.1811464427059812,0.23572684927848603,0.7642731507215139,0.7712417167976681,rise_then_depress,5
20250701 plate8 B05,70,low-salinity,corrected_fc,0,1.647370246202389,1.647370246202389,0,4,0,4.022877500195343,1.2147317403525806,2.8081457598427626,1.593414019490182,2.3117414870773754,0.6617931754724826,0.6617931754724826,0.5,0.21584817434091863,3.5,1.5,1.647370246202389,1.647370246202389,0,0,1,0.6777192442569818,monotonic_increase,5
20250701 plate8 B06,88,low-salinity,corrected_fc,0,6.3610063407421285,6.3610063407421285,0,4,0,15.874663315050238,5.376727738078513,10.497935576971726,5.121207838893213,1.9524766899808441,3.441910262349108,3.441910262349108,0.5,0.4277246891097013,1.5,1.5,6.3610063407421285,6.3610063407421285,0,0,1,0.6378422170069407,monotonic_increase,5
20250701 plate8 C03,41,high-salinity,corrected_fc,0,6.681913147989537,6.681913147989537,0,4,0,16.405758621944372,4.963489159259243,11.442269462685127,6.478780303425884,2.3052874894145603,3.1445899122775787,3.1445899122775787,0.5,0.3994995062808435,3.5,1.5,6.681913147989537,6.681913147989537,0,0,1,0.6847374571746867,monotonic_increase,5
20250701 plate8 C05,70,low-salinity,corrected_fc,0,1.0930152550633343,1.0930152550633343,0,4,0,2.538371845664841,0.6760318552863709,1.86233999037847,1.1863081350920992,2.7548109986467613,0.3240993617613718,0.37976562528862623,1.5,0.12911538574153025,3.5,3.5,1.0930152550633343,1.0930152550633343,0,0,1,0.7342797924194019,monotonic_increase,5
20250701 plate8 C06,88,low-salinity,corrected_fc,0,6.610031507350452,6.610031507350452,0,4,0,15.095874727985228,4.653047497054246,10.442827230930984,5.789779733876738,2.2442984382906332,2.948990272481079,2.948990272481079,0.5,0.4591241766652545,1.5,1.5,6.610031507350452,6.610031507350452,0,0,1,0.69025132152669,monotonic_increase,5
20250701 plate8 D02,32,high-salinity,corrected_fc,0,4.313190952416737,4.313190952416737,0,4,0,10.497535472769357,3.717450676158599,6.7800847966107565,3.0626341204521577,1.8238533304810136,2.3612419109751355,2.3612419109751355,0.5,0.35117561939179076,1.5,1.5,4.313190952416737,4.313190952416737,0,0,1,0.6305356101385164,monotonic_increase,5
20250701 plate8 D03,41,high-salinity,corrected_fc,0,2.8414745980820366,2.8414745980820366,0,4,0,8.547835707020639,3.2335489204168635,5.314286786603775,2.0807378661869116,1.6434842698834649,2.0456634158978244,2.0456634158978244,0.5,0.1358106150383196,3.5,1.5,2.8414745980820366,2.8414745980820366,0,0,1,0.5800276510279977,monotonic_increase,5
20250701 plate8 D04,7,high-salinity,corrected_fc,0,7.959281760225196,7.959281760225196,0,4,0,21.219707970163753,7.206858857085163,14.012849113078593,6.8059902559934295,1.9443767931298344,4.602742499011471,4.602742499011471,0.5,0.5301898853328941,3.5,1.5,7.959281760225196,7.959281760225196,0,0,1,0.6262830257263113,monotonic_increase,5
20250701 plate8 D05,70,low-salinity,corrected_fc,0,3.9685322521338793,3.9685322521338793,0,4,0,9.668300054769688,3.345581687181311,6.322718367588377,2.9771366804070656,1.889871167042206,2.0456318436360656,2.0456318436360656,0.5,0.4386027108857018,2.5,1.5,3.9685322521338793,3.9685322521338793,0,0,1,0.6353348976463131,monotonic_increase,5
20250701 plate9 A02,39,high-salinity,corrected_fc,0,1.1310569273921476,1.1310569273921476,0,4,0,2.9177237537417913,0.9118637994723119,2.0058599542694795,1.0939961547971677,2.1997363591254024,0.5284661736083389,0.5284661736083389,0.5,0.07412306268271518,3.5,1.5,1.1310569273921476,1.1310569273921476,0,0,1,0.6566417755349954,monotonic_increase,5
20250701 plate9 A03,76,low-salinity,corrected_fc,0,5.276095634276017,6.444908138820927,0,3,0,19.6030560875601,7.402597803234126,12.200458284325972,4.7978604810918455,1.6481319948242636,4.285095474867092,4.285095474867092,0.5,-1.1688125045449098,3.5,1.5,6.444908138820927,5.276095634276017,1.1688125045449098,0.18135440868498398,0.818645591315016,0.5913588689441094,rise_then_depress,5
20250701 plate9 A04,25,high-salinity,corrected_fc,0,3.232704203738152,3.232704203738152,0,4,0,10.220446937171783,4.02041837255329,6.200028564618492,2.1796101920652022,1.542135168554852,2.5797819480572795,2.5797819480572795,0.5,0.08966416548474587,3.5,1.5,3.232704203738152,3.232704203738152,0,0,1,0.56924251454531,monotonic_increase,5
20250701 plate9 A05,31,high-salinity,corrected_fc,0,0.7546996745536433,0.7546996745536433,0,4,0,1.7843661119224372,0.47889210533536686,1.3054740065870702,0.8265819012517034,2.726029500262591,0.238340309645445,0.24276328173439876,1.5,0.067127300933316425,3.5,3.5,0.7546996745536433,0.7546996745536433,0,0,1,0.7277530292082268,monotonic_increase,5
20250701 plate9 A06,90,low-salinity,corrected_fc,0,1.8535317533161493,1.8535317533161493,0,4,0,4.999717935255778,1.6490162545836677,3.3507016806721106,1.7016854260884429,2.031939752781923,0.992114281759792,0.992114281759792,0.5,0.08649792212598917,3.5,1.5,1.8535317533161493,1.8535317533161493,0,0,1,0.6318689903755055,monotonic_increase,5
20250701 plate9 B02,39,high-salinity,corrected_fc,0,7.751357775305935,7.751357775305935,0,4,0,16.358961342898134,5.426567120392226,10.93239422250591,5.505827102113683,2.0146059156669436,3.539604178536222,3.539604178536222,0.5,0.2343217051757862,1.5,1.5,7.751357775305935,7.751357775305935,0,0,1,0.6955472946468859,monotonic_increase,5
20250701 plate9 B03,76,low-salinity,corrected_fc,0,4.63134343744198,4.63134343744198,0,4,0,11.99869642132416,4.4246171250935955,7.574079296230565,3.1494621711369692,1.7118044527006047,2.8720083176492706,2.8720083176492706,0.5,0.23320929723938066,1.5,1.5,4.63134343744198,4.63134343744198,0,0,1,0.6073408285002703,monotonic_increase,5
20250701 plate9 B04,25,high-salinity,corrected_fc,0,4.456425964090286,4.456425964090286,0,4,0,11.41104648927409,3.8658756946010007,7.54517079467309,3.679295100072089,1.951736525106204,2.3274788249979035,2.3274788249979035,0.5,0.6778650210654362,3.5,1.5,4.456425964090286,4.456425964090286,0,0,1,0.6300421768457453,monotonic_increase,5
20250701 plate9 B05,31,high-salinity,corrected_fc,0,5.9015332350861724,5.954095515189858,0,3,0,12.560685254418534,2.6605463719919618,9.900138882426573,7.239592510434611,3.721092399157959,1.6652696222983323,3.9635420158025987,2.5,-0.05256228010368513,3.5,3.5,5.954095515189858,5.9015332350861724,0.05256228010368513,0.00882792020544351,0.9911720797945565,0.8663422329297157,rise_then_depress,5
20250701 plate9 C02,39,high-salinity,corrected_fc,0,3.9325796188722704,3.9325796188722704,0,4,0,9.970065640383229,3.4768177322367357,6.493247908146494,3.0164301759097585,1.8675836377448534,2.2106307318309475,2.2106307318309475,0.5,0.321743268980629,1.5,1.5,3.9325796188722704,3.9325796188722704,0,0,1,0.6249127621336618,monotonic_increase,5
20250701 plate9 C03,76,low-salinity,corrected_fc,0,6.541897170128755,6.541897170128755,0,4,0,16.233063950271802,4.9172032354521615,11.31586071481964,6.398657479367479,2.3012798481124994,3.1072585394366645,3.1072585394366645,0.5,0.3069297363889891,3.5,1.5,6.541897170128755,6.541897170128755,0,0,1,0.6824671988521893,monotonic_increase,5
20250701 plate9 C04,25,high-salinity,corrected_fc,0,1.8297779274758663,1.8297779274758663,0,4,0,3.223733199337953,0.6516268545965466,2.5721063447414063,1.9204794901448596,3.947207403436313,0.3818649277819836,0.8479316005597846,2.5,0.1576589258471422,1.5,2.5,1.8297779274758663,1.8297779274758663,0,0,1,0.912996615410641,monotonic_increase,5
20250701 plate9 C05,31,high-salinity,corrected_fc,0,2.927834604795346,2.927834604795346,0,4,0,7.997306303275964,2.7233483611279077,5.273957942148057,2.550609581020149,1.936571177388332,1.741616908327365,1.741616908327365,0.5,0.09952541784550473,3.5,1.5,2.927834604795346,2.927834604795346,0,0,1,0.622892992692929,monotonic_increase,5
20250701 plate9 D02,39,high-salinity,corrected_fc,0,1.593421184176802,1.593421184176802,0,4,0,3.617029783784237,1.0189645482158391,2.5980652355683977,1.5791006873525586,2.5497111161693433,0.5800138785503061,0.5800138785503061,0.5,0.23101721036233847,3.5,1.5,1.593421184176802,1.593421184176802,0,0,1,0.7178135190707317,monotonic_increase,5
20250701 plate9 D03,76,low-salinity,corrected_fc,0,4.115186822610887,4.441121042250274,0,3,0,13.64544959985443,5.069098743543903,8.576350856310526,3.507252112766623,1.691888694658695,2.9914623407890946,2.9914623407890946,0.5,-0.32593421963938685,3.5,1.5,4.441121042250274,4.115186822610887,0.32593421963938685,0.07339007798675963,0.9266099220132403,0.5861752900523087,rise_then_depress,5
20250701 plate9 D05,31,high-salinity,corrected_fc,0,5.505688997490834,5.505688997490834,0,4,0,15.851376511320048,5.553559939801061,10.297816571518988,4.744256631717927,1.8542730578483457,3.3040313499248946,3.3040313499248946,0.5,0.21024551459342966,3.5,1.5,5.505688997490834,5.505688997490834,0,0,1,0.6052844579417962,monotonic_increase,5
20250701 plate9 D06,90,low-salinity,corrected_fc,0,6.081077140230176,6.081077140230176,0,4,0,16.77064987029582,5.617211591821616,11.153438278474203,5.536226686652587,1.9855827212763466,3.55983212162158,3.55983212162158,0.5,0.025556902071096843,3.5,1.5,6.081077140230176,6.081077140230176,0,0,1,0.6278678582617911,monotonic_increase,5
20250702 plate25 A02,33,high-salinity,corrected_fc,0,1.7518669376364775,1.7518669376364775,0,4,0,2.9048879612954477,0.5270501883955367,2.3778377728999107,1.850787584504374,4.511596476492308,0.3175836707785833,0.8735047512308122,2.5,0.1013493644553235,1.5,2.5,1.7518669376364775,1.7518669376364775,0,0,1,0.9711053909870114,monotonic_increase,5
20250702 plate25 A03,60,low-salinity,corrected_fc,0,3.1507603833724978,3.1507603833724978,0,4,0,8.678467955607392,3.2600021886317103,5.418465766975682,2.158463578343972,1.662104947619659,2.106406860786026,2.106406860786026,0.5,0.20078379490534326,1.5,1.5,3.1507603833724978,3.1507603833724978,0,0,1,0.5918354426231814,monotonic_increase,5
20250702 plate25 A04,48,low-salinity,corrected_fc,0,4.949342416436856,4.949342416436856,0,4,0,13.261920447357308,4.402782934943097,8.859137512414211,4.456354577471114,2.012167677425757,2.772964612867603,2.772964612867603,0.5,0.19469443431656863,3.5,1.5,4.949342416436856,4.949342416436856,0,0,1,0.6332568762333589,monotonic_increase,5
20250702 plate25 A05,7,high-salinity,corrected_fc,0,2.3526906341782827,2.3526906341782827,0,4,0,6.819380615611514,2.4838960642699,4.335484551341614,1.851588487071714,1.745437183828365,1.6568945455618305,1.6568945455618305,0.5,-0.0028915081456910574,1.5,1.5,2.3526906341782827,2.3526906341782827,0,0,1,0.5988793016958465,rise_then_depress,5
